newick	colless	sackin	cophenetic	qi	cherries	automorphisms
(*,(*,(*,(*,((*,*),(*,(*,((*,*),(*,(*,((*,*),(*,*))))))))))));	84	120	484	183	4	32
(*,(*,(*,(*,((*,*),(*,(*,((*,*),(*,((*,*),(*,(*,*))))))))))));	83	119	481	189	4	16
(*,(*,(*,(*,((*,*),(*,(*,((*,*),((*,*),(*,(*,(*,*))))))))))));	82	118	477	198	4	16
(*,(*,(*,(*,((*,*),(*,(*,((*,*),((*,*),((*,*),(*,*)))))))))));	79	117	475	201	5	64
(*,(*,(*,(*,((*,*),(*,(*,((*,*),((*,(*,*)),(*,(*,*)))))))))));	79	117	474	207	4	32
(*,(*,(*,(*,((*,*),(*,(*,((*,(*,*)),(*,(*,(*,(*,*))))))))))));	82	118	474	225	3	8
(*,(*,(*,(*,((*,*),(*,(*,((*,(*,*)),(*,((*,*),(*,*)))))))))));	79	117	472	228	4	32
(*,(*,(*,(*,((*,*),(*,(*,((*,(*,*)),((*,*),(*,(*,*)))))))))));	78	116	469	234	4	16
(*,(*,(*,(*,((*,*),(*,(*,((*,(*,(*,*))),(*,(*,(*,*)))))))))));	79	117	470	243	3	16
(*,(*,(*,(*,((*,*),(*,(*,((*,(*,(*,*))),((*,*),(*,*))))))))));	76	116	468	246	4	32
(*,(*,(*,(*,((*,*),(*,(*,(((*,*),(*,*)),((*,*),(*,*))))))))));	73	115	466	249	5	256
(*,(*,(*,(*,((*,*),(*,((*,*),(*,(*,(*,(*,(*,(*,*)))))))))))));	86	120	479	198	3	8
(*,(*,(*,(*,((*,*),(*,((*,*),(*,(*,(*,((*,*),(*,*))))))))))));	83	119	477	201	4	32
(*,(*,(*,(*,((*,*),(*,((*,*),(*,(*,((*,*),(*,(*,*))))))))))));	82	118	474	207	4	16
(*,(*,(*,(*,((*,*),(*,((*,*),(*,((*,*),(*,(*,(*,*))))))))))));	81	117	470	216	4	16
(*,(*,(*,(*,((*,*),(*,((*,*),(*,((*,*),((*,*),(*,*)))))))))));	78	116	468	219	5	64
(*,(*,(*,(*,((*,*),(*,((*,*),(*,((*,(*,*)),(*,(*,*)))))))))));	78	116	467	225	4	32
(*,(*,(*,(*,((*,*),(*,((*,*),((*,*),(*,(*,(*,(*,*))))))))))));	80	116	465	228	4	16
(*,(*,(*,(*,((*,*),(*,((*,*),((*,*),(*,((*,*),(*,*)))))))))));	77	115	463	231	5	64
(*,(*,(*,(*,((*,*),(*,((*,*),((*,*),((*,*),(*,(*,*)))))))))));	76	114	460	237	5	32
(*,(*,(*,(*,((*,*),(*,((*,*),((*,(*,*)),(*,(*,(*,*)))))))))));	76	114	458	252	4	16
(*,(*,(*,(*,((*,*),(*,((*,*),((*,(*,*)),((*,*),(*,*))))))))));	73	113	456	255	5	64
(*,(*,(*,(*,((*,*),(*,((*,(*,*)),(*,(*,(*,(*,(*,*))))))))))));	80	116	461	270	3	8
(*,(*,(*,(*,((*,*),(*,((*,(*,*)),(*,(*,((*,*),(*,*)))))))))));	77	115	459	273	4	32
(*,(*,(*,(*,((*,*),(*,((*,(*,*)),(*,((*,*),(*,(*,*)))))))))));	76	114	456	279	4	16
(*,(*,(*,(*,((*,*),(*,((*,(*,*)),((*,*),(*,(*,(*,*)))))))))));	75	113	452	288	4	16
(*,(*,(*,(*,((*,*),(*,((*,(*,*)),((*,*),((*,*),(*,*))))))))));	72	112	450	291	5	64
(*,(*,(*,(*,((*,*),(*,((*,(*,*)),((*,(*,*)),(*,(*,*))))))))));	72	112	449	297	4	32
(*,(*,(*,(*,((*,*),(*,((*,(*,(*,*))),(*,(*,(*,(*,*)))))))))));	76	114	452	315	3	8
(*,(*,(*,(*,((*,*),(*,((*,(*,(*,*))),(*,((*,*),(*,*))))))))));	73	113	450	318	4	32
(*,(*,(*,(*,((*,*),(*,((*,(*,(*,*))),((*,*),(*,(*,*))))))))));	72	112	447	324	4	16
(*,(*,(*,(*,((*,*),(*,((*,(*,(*,(*,*)))),((*,*),(*,*)))))))));	73	113	450	318	4	32
(*,(*,(*,(*,((*,*),(*,((*,((*,*),(*,*))),((*,*),(*,*)))))))));	70	112	448	321	5	128
(*,(*,(*,(*,((*,*),(*,(((*,*),(*,*)),((*,*),(*,(*,*))))))))));	69	111	445	327	5	64
(*,(*,(*,(*,((*,*),((*,*),(*,(*,(*,(*,(*,(*,(*,*)))))))))))));	85	119	471	219	3	8
(*,(*,(*,(*,((*,*),((*,*),(*,(*,(*,(*,((*,*),(*,*))))))))))));	82	118	469	222	4	32
(*,(*,(*,(*,((*,*),((*,*),(*,(*,(*,((*,*),(*,(*,*))))))))))));	81	117	466	228	4	16
(*,(*,(*,(*,((*,*),((*,*),(*,(*,((*,*),(*,(*,(*,*))))))))))));	80	116	462	237	4	16
(*,(*,(*,(*,((*,*),((*,*),(*,(*,((*,*),((*,*),(*,*)))))))))));	77	115	460	240	5	64
(*,(*,(*,(*,((*,*),((*,*),(*,(*,((*,(*,*)),(*,(*,*)))))))))));	77	115	459	246	4	32
(*,(*,(*,(*,((*,*),((*,*),(*,((*,*),(*,(*,(*,(*,*))))))))))));	79	115	457	249	4	16
(*,(*,(*,(*,((*,*),((*,*),(*,((*,*),(*,((*,*),(*,*)))))))))));	76	114	455	252	5	64
(*,(*,(*,(*,((*,*),((*,*),(*,((*,*),((*,*),(*,(*,*)))))))))));	75	113	452	258	5	32
(*,(*,(*,(*,((*,*),((*,*),(*,((*,(*,*)),(*,(*,(*,*)))))))))));	75	113	450	273	4	16
(*,(*,(*,(*,((*,*),((*,*),(*,((*,(*,*)),((*,*),(*,*))))))))));	72	112	448	276	5	64
(*,(*,(*,(*,((*,*),((*,*),((*,*),(*,(*,(*,(*,(*,*))))))))))));	78	114	451	264	4	16
(*,(*,(*,(*,((*,*),((*,*),((*,*),(*,(*,((*,*),(*,*)))))))))));	75	113	449	267	5	64
(*,(*,(*,(*,((*,*),((*,*),((*,*),(*,((*,*),(*,(*,*)))))))))));	74	112	446	273	5	32
(*,(*,(*,(*,((*,*),((*,*),((*,*),((*,*),(*,(*,(*,*)))))))))));	73	111	442	282	5	32
(*,(*,(*,(*,((*,*),((*,*),((*,*),((*,*),((*,*),(*,*))))))))));	70	110	440	285	6	128
(*,(*,(*,(*,((*,*),((*,*),((*,*),((*,(*,*)),(*,(*,*))))))))));	70	110	439	291	5	64
(*,(*,(*,(*,((*,*),((*,*),((*,(*,*)),(*,(*,(*,(*,*)))))))))));	73	111	439	309	4	16
(*,(*,(*,(*,((*,*),((*,*),((*,(*,*)),(*,((*,*),(*,*))))))))));	70	110	437	312	5	64
(*,(*,(*,(*,((*,*),((*,*),((*,(*,*)),((*,*),(*,(*,*))))))))));	69	109	434	318	5	32
(*,(*,(*,(*,((*,*),((*,*),((*,(*,(*,*))),(*,(*,(*,*))))))))));	70	110	435	327	4	32
(*,(*,(*,(*,((*,*),((*,*),((*,(*,(*,*))),((*,*),(*,*)))))))));	67	109	433	330	5	64
(*,(*,(*,(*,((*,*),((*,*),(((*,*),(*,*)),((*,*),(*,*)))))))));	64	108	431	333	6	512
(*,(*,(*,(*,((*,*),((*,(*,*)),(*,(*,(*,(*,(*,(*,*))))))))))));	78	114	446	324	3	8
(*,(*,(*,(*,((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,*)))))))))));	75	113	444	327	4	32
(*,(*,(*,(*,((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,*)))))))))));	74	112	441	333	4	16
(*,(*,(*,(*,((*,*),((*,(*,*)),(*,((*,*),(*,(*,(*,*)))))))))));	73	111	437	342	4	16
(*,(*,(*,(*,((*,*),((*,(*,*)),(*,((*,*),((*,*),(*,*))))))))));	70	110	435	345	5	64
(*,(*,(*,(*,((*,*),((*,(*,*)),(*,((*,(*,*)),(*,(*,*))))))))));	70	110	434	351	4	32
(*,(*,(*,(*,((*,*),((*,(*,*)),((*,*),(*,(*,(*,(*,*)))))))))));	72	110	432	354	4	16
(*,(*,(*,(*,((*,*),((*,(*,*)),((*,*),(*,((*,*),(*,*))))))))));	69	109	430	357	5	64
(*,(*,(*,(*,((*,*),((*,(*,*)),((*,*),((*,*),(*,(*,*))))))))));	68	108	427	363	5	32
(*,(*,(*,(*,((*,*),((*,(*,*)),((*,(*,*)),(*,(*,(*,*))))))))));	68	108	425	378	4	16
(*,(*,(*,(*,((*,*),((*,(*,*)),((*,(*,*)),((*,*),(*,*)))))))));	65	107	423	381	5	64
(*,(*,(*,(*,((*,*),((*,(*,(*,*))),(*,(*,(*,(*,(*,*)))))))))));	73	111	431	405	3	8
(*,(*,(*,(*,((*,*),((*,(*,(*,*))),(*,(*,((*,*),(*,*))))))))));	70	110	429	408	4	32
(*,(*,(*,(*,((*,*),((*,(*,(*,*))),(*,((*,*),(*,(*,*))))))))));	69	109	426	414	4	16
(*,(*,(*,(*,((*,*),((*,(*,(*,*))),((*,*),(*,(*,(*,*))))))))));	68	108	422	423	4	16
(*,(*,(*,(*,((*,*),((*,(*,(*,*))),((*,*),((*,*),(*,*)))))))));	65	107	420	426	5	64
(*,(*,(*,(*,((*,*),((*,(*,(*,*))),((*,(*,*)),(*,(*,*)))))))));	65	107	419	432	4	32
(*,(*,(*,(*,((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,(*,*))))))))));	70	110	426	435	3	16
(*,(*,(*,(*,((*,*),((*,(*,(*,(*,*)))),(*,((*,*),(*,*)))))))));	67	109	424	438	4	32
(*,(*,(*,(*,((*,*),((*,(*,(*,(*,*)))),((*,*),(*,(*,*)))))))));	66	108	421	444	4	16
(*,(*,(*,(*,((*,*),((*,(*,(*,(*,(*,*))))),((*,*),(*,*))))))));	70	110	429	408	4	32
(*,(*,(*,(*,((*,*),((*,(*,((*,*),(*,*)))),((*,*),(*,*))))))));	67	109	427	411	5	128
(*,(*,(*,(*,((*,*),((*,((*,*),(*,*))),(*,((*,*),(*,*)))))))));	64	108	422	441	5	256
(*,(*,(*,(*,((*,*),((*,((*,*),(*,*))),((*,*),(*,(*,*)))))))));	63	107	419	447	5	64
(*,(*,(*,(*,((*,*),((*,((*,*),(*,(*,*)))),((*,*),(*,*))))))));	66	108	424	417	5	64
(*,(*,(*,(*,((*,*),(((*,*),(*,*)),((*,*),(*,(*,(*,*))))))))));	65	107	420	426	5	64
(*,(*,(*,(*,((*,*),(((*,*),(*,*)),((*,*),((*,*),(*,*)))))))));	62	106	418	429	6	256
(*,(*,(*,(*,((*,*),(((*,*),(*,*)),((*,(*,*)),(*,(*,*)))))))));	62	106	417	435	5	128
(*,(*,(*,(*,((*,*),(((*,*),(*,(*,*))),((*,*),(*,(*,*)))))))));	62	106	416	453	5	64
(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,(*,*)))))))))))));	85	119	464	324	2	4
(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,((*,*),(*,*))))))))))));	82	118	462	327	3	16
(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,((*,*),(*,(*,*))))))))))));	81	117	459	333	3	8
(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,((*,*),(*,(*,(*,*))))))))))));	80	116	455	342	3	8
(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,((*,*),((*,*),(*,*)))))))))));	77	115	453	345	4	32
(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,(*,*)))))))))));	77	115	452	351	3	16
(*,(*,(*,(*,((*,(*,*)),(*,(*,((*,*),(*,(*,(*,(*,*))))))))))));	79	115	450	354	3	8
(*,(*,(*,(*,((*,(*,*)),(*,(*,((*,*),(*,((*,*),(*,*)))))))))));	76	114	448	357	4	32
(*,(*,(*,(*,((*,(*,*)),(*,(*,((*,*),((*,*),(*,(*,*)))))))))));	75	113	445	363	4	16
(*,(*,(*,(*,((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,(*,*)))))))))));	75	113	443	378	3	8
(*,(*,(*,(*,((*,(*,*)),(*,(*,((*,(*,*)),((*,*),(*,*))))))))));	72	112	441	381	4	32
(*,(*,(*,(*,((*,(*,*)),(*,((*,*),(*,(*,(*,(*,(*,*))))))))))));	78	114	444	369	3	8
(*,(*,(*,(*,((*,(*,*)),(*,((*,*),(*,(*,((*,*),(*,*)))))))))));	75	113	442	372	4	32
(*,(*,(*,(*,((*,(*,*)),(*,((*,*),(*,((*,*),(*,(*,*)))))))))));	74	112	439	378	4	16
(*,(*,(*,(*,((*,(*,*)),(*,((*,*),((*,*),(*,(*,(*,*)))))))))));	73	111	435	387	4	16
(*,(*,(*,(*,((*,(*,*)),(*,((*,*),((*,*),((*,*),(*,*))))))))));	70	110	433	390	5	64
(*,(*,(*,(*,((*,(*,*)),(*,((*,*),((*,(*,*)),(*,(*,*))))))))));	70	110	432	396	4	32
(*,(*,(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,(*,*)))))))))));	73	111	432	414	3	8
(*,(*,(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,((*,*),(*,*))))))))));	70	110	430	417	4	32
(*,(*,(*,(*,((*,(*,*)),(*,((*,(*,*)),((*,*),(*,(*,*))))))))));	69	109	427	423	4	16
(*,(*,(*,(*,((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,(*,*))))))))));	70	110	428	432	3	16
(*,(*,(*,(*,((*,(*,*)),(*,((*,(*,(*,*))),((*,*),(*,*)))))))));	67	109	426	435	4	32
(*,(*,(*,(*,((*,(*,*)),(*,(((*,*),(*,*)),((*,*),(*,*)))))))));	64	108	424	438	5	256
(*,(*,(*,(*,((*,(*,*)),((*,*),(*,(*,(*,(*,(*,(*,*))))))))))));	77	113	437	387	3	8
(*,(*,(*,(*,((*,(*,*)),((*,*),(*,(*,(*,((*,*),(*,*)))))))))));	74	112	435	390	4	32
(*,(*,(*,(*,((*,(*,*)),((*,*),(*,(*,((*,*),(*,(*,*)))))))))));	73	111	432	396	4	16
(*,(*,(*,(*,((*,(*,*)),((*,*),(*,((*,*),(*,(*,(*,*)))))))))));	72	110	428	405	4	16
(*,(*,(*,(*,((*,(*,*)),((*,*),(*,((*,*),((*,*),(*,*))))))))));	69	109	426	408	5	64
(*,(*,(*,(*,((*,(*,*)),((*,*),(*,((*,(*,*)),(*,(*,*))))))))));	69	109	425	414	4	32
(*,(*,(*,(*,((*,(*,*)),((*,*),((*,*),(*,(*,(*,(*,*)))))))))));	71	109	423	417	4	16
(*,(*,(*,(*,((*,(*,*)),((*,*),((*,*),(*,((*,*),(*,*))))))))));	68	108	421	420	5	64
(*,(*,(*,(*,((*,(*,*)),((*,*),((*,*),((*,*),(*,(*,*))))))))));	67	107	418	426	5	32
(*,(*,(*,(*,((*,(*,*)),((*,*),((*,(*,*)),(*,(*,(*,*))))))))));	67	107	416	441	4	16
(*,(*,(*,(*,((*,(*,*)),((*,*),((*,(*,*)),((*,*),(*,*)))))))));	64	106	414	444	5	64
(*,(*,(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,*)))))))))));	71	109	419	459	3	8
(*,(*,(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,((*,*),(*,*))))))))));	68	108	417	462	4	32
(*,(*,(*,(*,((*,(*,*)),((*,(*,*)),(*,((*,*),(*,(*,*))))))))));	67	107	414	468	4	16
(*,(*,(*,(*,((*,(*,*)),((*,(*,*)),((*,*),(*,(*,(*,*))))))))));	66	106	410	477	4	16
(*,(*,(*,(*,((*,(*,*)),((*,(*,*)),((*,*),((*,*),(*,*)))))))));	63	105	408	480	5	64
(*,(*,(*,(*,((*,(*,*)),((*,(*,*)),((*,(*,*)),(*,(*,*)))))))));	63	105	407	486	4	32
(*,(*,(*,(*,((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,(*,*))))))))));	67	107	410	504	3	8
(*,(*,(*,(*,((*,(*,*)),((*,(*,(*,*))),(*,((*,*),(*,*)))))))));	64	106	408	507	4	32
(*,(*,(*,(*,((*,(*,*)),((*,(*,(*,*))),((*,*),(*,(*,*)))))))));	63	105	405	513	4	16
(*,(*,(*,(*,((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,*))))))));	64	106	408	507	4	32
(*,(*,(*,(*,((*,(*,*)),((*,((*,*),(*,*))),((*,*),(*,*))))))));	61	105	406	510	5	128
(*,(*,(*,(*,((*,(*,*)),(((*,*),(*,*)),((*,*),(*,(*,*)))))))));	60	104	403	516	5	64
(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,(*,*))))))))))));	78	114	434	504	2	4
(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,((*,*),(*,*)))))))))));	75	113	432	507	3	16
(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,((*,*),(*,(*,*)))))))))));	74	112	429	513	3	8
(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,((*,*),(*,(*,(*,*)))))))))));	73	111	425	522	3	8
(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,((*,*),((*,*),(*,*))))))))));	70	110	423	525	4	32
(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,(*,*))))))))));	70	110	422	531	3	16
(*,(*,(*,(*,((*,(*,(*,*))),(*,((*,*),(*,(*,(*,(*,*)))))))))));	72	110	420	534	3	8
(*,(*,(*,(*,((*,(*,(*,*))),(*,((*,*),(*,((*,*),(*,*))))))))));	69	109	418	537	4	32
(*,(*,(*,(*,((*,(*,(*,*))),(*,((*,*),((*,*),(*,(*,*))))))))));	68	108	415	543	4	16
(*,(*,(*,(*,((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,(*,*))))))))));	68	108	413	558	3	8
(*,(*,(*,(*,((*,(*,(*,*))),(*,((*,(*,*)),((*,*),(*,*)))))))));	65	107	411	561	4	32
(*,(*,(*,(*,((*,(*,(*,*))),((*,*),(*,(*,(*,(*,(*,*)))))))))));	71	109	414	549	3	8
(*,(*,(*,(*,((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,*))))))))));	68	108	412	552	4	32
(*,(*,(*,(*,((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,*))))))))));	67	107	409	558	4	16
(*,(*,(*,(*,((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,*))))))))));	66	106	405	567	4	16
(*,(*,(*,(*,((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,*)))))))));	63	105	403	570	5	64
(*,(*,(*,(*,((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,*)))))))));	63	105	402	576	4	32
(*,(*,(*,(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,*))))))))));	66	106	402	594	3	8
(*,(*,(*,(*,((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,*)))))))));	63	105	400	597	4	32
(*,(*,(*,(*,((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,*)))))))));	62	104	397	603	4	16
(*,(*,(*,(*,((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,*)))))))));	63	105	398	612	3	16
(*,(*,(*,(*,((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,*))))))));	60	104	396	615	4	32
(*,(*,(*,(*,((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,*))))))));	57	103	394	618	5	256
(*,(*,(*,(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,*)))))))))));	73	111	416	630	2	4
(*,(*,(*,(*,((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,*))))))))));	70	110	414	633	3	16
(*,(*,(*,(*,((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,*))))))))));	69	109	411	639	3	8
(*,(*,(*,(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,*))))))))));	68	108	407	648	3	8
(*,(*,(*,(*,((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,*)))))))));	65	107	405	651	4	32
(*,(*,(*,(*,((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,*)))))))));	65	107	404	657	3	16
(*,(*,(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,*))))))))));	67	107	402	660	3	8
(*,(*,(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,*)))))))));	64	106	400	663	4	32
(*,(*,(*,(*,((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,*)))))))));	63	105	397	669	4	16
(*,(*,(*,(*,((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,*)))))))));	63	105	395	684	3	8
(*,(*,(*,(*,((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,*))))))));	60	104	393	687	4	32
(*,(*,(*,(*,((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,(*,*))))))))));	70	110	410	675	2	8
(*,(*,(*,(*,((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),(*,*)))))))));	67	109	408	678	3	16
(*,(*,(*,(*,((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,(*,*)))))))));	66	108	405	684	3	8
(*,(*,(*,(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,(*,*)))))))));	65	107	401	693	3	8
(*,(*,(*,(*,((*,(*,(*,(*,(*,*))))),((*,*),((*,*),(*,*))))))));	62	106	399	696	4	32
(*,(*,(*,(*,((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,*))))))));	62	106	398	702	3	16
(*,(*,(*,(*,((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),(*,*))))))));	70	110	414	633	3	16
(*,(*,(*,(*,((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,(*,*))))))));	69	109	411	639	3	8
(*,(*,(*,(*,((*,(*,(*,(*,(*,(*,(*,*))))))),((*,*),(*,*)))))));	75	113	432	507	3	16
(*,(*,(*,(*,((*,(*,(*,(*,((*,*),(*,*)))))),((*,*),(*,*)))))));	72	112	430	510	4	64
(*,(*,(*,(*,((*,(*,(*,((*,*),(*,*))))),(*,((*,*),(*,*))))))));	67	109	412	636	4	64
(*,(*,(*,(*,((*,(*,(*,((*,*),(*,*))))),((*,*),(*,(*,*))))))));	66	108	409	642	4	32
(*,(*,(*,(*,((*,(*,(*,((*,*),(*,(*,*)))))),((*,*),(*,*)))))));	71	111	427	516	4	32
(*,(*,(*,(*,((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,*)))))))));	64	108	406	681	4	128
(*,(*,(*,(*,((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,*)))))))));	63	107	403	687	4	32
(*,(*,(*,(*,((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,*)))))))));	62	106	399	696	4	32
(*,(*,(*,(*,((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,*))))))));	59	105	397	699	5	128
(*,(*,(*,(*,((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,*))))))));	59	105	396	705	4	64
(*,(*,(*,(*,((*,(*,((*,*),(*,(*,*))))),(*,((*,*),(*,*))))))));	66	108	409	642	4	32
(*,(*,(*,(*,((*,(*,((*,*),(*,(*,*))))),((*,*),(*,(*,*))))))));	65	107	406	648	4	16
(*,(*,(*,(*,((*,(*,((*,*),(*,(*,(*,*)))))),((*,*),(*,*)))))));	70	110	423	525	4	32
(*,(*,(*,(*,((*,(*,((*,*),((*,*),(*,*))))),((*,*),(*,*)))))));	67	109	421	528	5	128
(*,(*,(*,(*,((*,(*,((*,(*,*)),(*,(*,*))))),((*,*),(*,*)))))));	67	109	420	534	4	64
(*,(*,(*,(*,((*,((*,*),(*,*))),(*,((*,*),(*,(*,(*,*))))))))));	65	107	405	651	4	32
(*,(*,(*,(*,((*,((*,*),(*,*))),(*,((*,*),((*,*),(*,*)))))))));	62	106	403	654	5	128
(*,(*,(*,(*,((*,((*,*),(*,*))),(*,((*,(*,*)),(*,(*,*)))))))));	62	106	402	660	4	64
(*,(*,(*,(*,((*,((*,*),(*,*))),((*,*),(*,(*,(*,(*,*))))))))));	64	106	400	663	4	32
(*,(*,(*,(*,((*,((*,*),(*,*))),((*,*),(*,((*,*),(*,*)))))))));	61	105	398	666	5	128
(*,(*,(*,(*,((*,((*,*),(*,*))),((*,*),((*,*),(*,(*,*)))))))));	60	104	395	672	5	64
(*,(*,(*,(*,((*,((*,*),(*,*))),((*,(*,*)),(*,(*,(*,*)))))))));	60	104	393	687	4	32
(*,(*,(*,(*,((*,((*,*),(*,*))),((*,(*,*)),((*,*),(*,*))))))));	57	103	391	690	5	128
(*,(*,(*,(*,((*,((*,*),(*,(*,*)))),(*,((*,*),(*,(*,*)))))))));	62	106	400	693	4	32
(*,(*,(*,(*,((*,((*,*),(*,(*,*)))),((*,*),(*,(*,(*,*)))))))));	61	105	396	702	4	16
(*,(*,(*,(*,((*,((*,*),(*,(*,*)))),((*,*),((*,*),(*,*))))))));	58	104	394	705	5	64
(*,(*,(*,(*,((*,((*,*),(*,(*,*)))),((*,(*,*)),(*,(*,*))))))));	58	104	393	711	4	32
(*,(*,(*,(*,((*,((*,*),(*,(*,(*,*))))),((*,*),(*,(*,*))))))));	64	106	402	657	4	16
(*,(*,(*,(*,((*,((*,*),(*,(*,(*,(*,*)))))),((*,*),(*,*)))))));	69	109	418	537	4	32
(*,(*,(*,(*,((*,((*,*),(*,((*,*),(*,*))))),((*,*),(*,*)))))));	66	108	416	540	5	128
(*,(*,(*,(*,((*,((*,*),((*,*),(*,*)))),((*,*),(*,(*,*))))))));	61	105	400	660	5	64
(*,(*,(*,(*,((*,((*,*),((*,*),(*,(*,*))))),((*,*),(*,*)))))));	65	107	413	546	5	64
(*,(*,(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,(*,*))))))));	61	105	399	666	4	32
(*,(*,(*,(*,((*,((*,(*,*)),(*,(*,(*,*))))),((*,*),(*,*)))))));	65	107	411	561	4	32
(*,(*,(*,(*,((*,((*,(*,*)),((*,*),(*,*)))),((*,*),(*,*)))))));	62	106	409	564	5	128
(*,(*,(*,(*,(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,*)))))))))));	68	108	412	552	4	32
(*,(*,(*,(*,(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,*))))))))));	65	107	410	555	5	128
(*,(*,(*,(*,(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,*))))))))));	64	106	407	561	5	64
(*,(*,(*,(*,(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,*))))))))));	63	105	403	570	5	64
(*,(*,(*,(*,(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,*)))))))));	60	104	401	573	6	256
(*,(*,(*,(*,(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,*)))))))));	60	104	400	579	5	128
(*,(*,(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,*))))))))));	63	105	400	597	4	32
(*,(*,(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,*)))))))));	60	104	398	600	5	128
(*,(*,(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,*)))))))));	59	103	395	606	5	64
(*,(*,(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,*)))))))));	60	104	396	615	4	64
(*,(*,(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,*))))))));	57	103	394	618	5	128
(*,(*,(*,(*,(((*,*),(*,*)),(((*,*),(*,*)),((*,*),(*,*))))))));	54	102	392	621	6	1024
(*,(*,(*,(*,(((*,*),(*,(*,*))),((*,*),(*,(*,(*,(*,*))))))))));	63	105	397	669	4	16
(*,(*,(*,(*,(((*,*),(*,(*,*))),((*,*),(*,((*,*),(*,*)))))))));	60	104	395	672	5	64
