newick	colless	sackin	cophenetic	qi	cherries	automorphisms
((*,*),(*,(*,(*,(*,((*,(*,*)),(*,((*,*),(*,*)))))))));	50	84	253	291	4	32
((*,*),(*,(*,(*,(*,((*,(*,*)),((*,*),(*,(*,*)))))))));	49	83	250	297	4	16
((*,*),(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,*)))))))));	50	84	251	306	3	16
((*,*),(*,(*,(*,(*,((*,(*,(*,*))),((*,*),(*,*))))))));	47	83	249	309	4	32
((*,*),(*,(*,(*,(*,(((*,*),(*,*)),((*,*),(*,*))))))));	44	82	247	312	5	256
((*,*),(*,(*,(*,((*,*),(*,(*,(*,(*,(*,(*,*)))))))))));	57	87	260	261	3	8
((*,*),(*,(*,(*,((*,*),(*,(*,(*,((*,*),(*,*))))))))));	54	86	258	264	4	32
((*,*),(*,(*,(*,((*,*),(*,(*,((*,*),(*,(*,*))))))))));	53	85	255	270	4	16
((*,*),(*,(*,(*,((*,*),(*,((*,*),(*,(*,(*,*))))))))));	52	84	251	279	4	16
((*,*),(*,(*,(*,((*,*),(*,((*,*),((*,*),(*,*)))))))));	49	83	249	282	5	64
((*,*),(*,(*,(*,((*,*),(*,((*,(*,*)),(*,(*,*)))))))));	49	83	248	288	4	32
((*,*),(*,(*,(*,((*,*),((*,*),(*,(*,(*,(*,*))))))))));	51	83	246	291	4	16
((*,*),(*,(*,(*,((*,*),((*,*),(*,((*,*),(*,*)))))))));	48	82	244	294	5	64
((*,*),(*,(*,(*,((*,*),((*,*),((*,*),(*,(*,*)))))))));	47	81	241	300	5	32
((*,*),(*,(*,(*,((*,*),((*,(*,*)),(*,(*,(*,*)))))))));	47	81	239	315	4	16
((*,*),(*,(*,(*,((*,*),((*,(*,*)),((*,*),(*,*))))))));	44	80	237	318	5	64
((*,*),(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,*))))))))));	51	83	242	333	3	8
((*,*),(*,(*,(*,((*,(*,*)),(*,(*,((*,*),(*,*)))))))));	48	82	240	336	4	32
((*,*),(*,(*,(*,((*,(*,*)),(*,((*,*),(*,(*,*)))))))));	47	81	237	342	4	16
((*,*),(*,(*,(*,((*,(*,*)),((*,*),(*,(*,(*,*)))))))));	46	80	233	351	4	16
((*,*),(*,(*,(*,((*,(*,*)),((*,*),((*,*),(*,*))))))));	43	79	231	354	5	64
((*,*),(*,(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,*))))))));	43	79	230	360	4	32
((*,*),(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,*)))))))));	47	81	233	378	3	8
((*,*),(*,(*,(*,((*,(*,(*,*))),(*,((*,*),(*,*))))))));	44	80	231	381	4	32
((*,*),(*,(*,(*,((*,(*,(*,*))),((*,*),(*,(*,*))))))));	43	79	228	387	4	16
((*,*),(*,(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,*)))))));	44	80	231	381	4	32
((*,*),(*,(*,(*,((*,((*,*),(*,*))),((*,*),(*,*)))))));	41	79	229	384	5	128
((*,*),(*,(*,(*,(((*,*),(*,*)),((*,*),(*,(*,*))))))));	40	78	226	390	5	64
((*,*),(*,(*,((*,*),(*,(*,(*,(*,(*,(*,(*,*)))))))))));	56	86	252	282	3	8
((*,*),(*,(*,((*,*),(*,(*,(*,(*,((*,*),(*,*))))))))));	53	85	250	285	4	32
((*,*),(*,(*,((*,*),(*,(*,(*,((*,*),(*,(*,*))))))))));	52	84	247	291	4	16
((*,*),(*,(*,((*,*),(*,(*,((*,*),(*,(*,(*,*))))))))));	51	83	243	300	4	16
((*,*),(*,(*,((*,*),(*,(*,((*,*),((*,*),(*,*)))))))));	48	82	241	303	5	64
((*,*),(*,(*,((*,*),(*,(*,((*,(*,*)),(*,(*,*)))))))));	48	82	240	309	4	32
((*,*),(*,(*,((*,*),(*,((*,*),(*,(*,(*,(*,*))))))))));	50	82	238	312	4	16
((*,*),(*,(*,((*,*),(*,((*,*),(*,((*,*),(*,*)))))))));	47	81	236	315	5	64
((*,*),(*,(*,((*,*),(*,((*,*),((*,*),(*,(*,*)))))))));	46	80	233	321	5	32
((*,*),(*,(*,((*,*),(*,((*,(*,*)),(*,(*,(*,*)))))))));	46	80	231	336	4	16
((*,*),(*,(*,((*,*),(*,((*,(*,*)),((*,*),(*,*))))))));	43	79	229	339	5	64
((*,*),(*,(*,((*,*),((*,*),(*,(*,(*,(*,(*,*))))))))));	49	81	232	327	4	16
((*,*),(*,(*,((*,*),((*,*),(*,(*,((*,*),(*,*)))))))));	46	80	230	330	5	64
((*,*),(*,(*,((*,*),((*,*),(*,((*,*),(*,(*,*)))))))));	45	79	227	336	5	32
((*,*),(*,(*,((*,*),((*,*),((*,*),(*,(*,(*,*)))))))));	44	78	223	345	5	32
((*,*),(*,(*,((*,*),((*,*),((*,*),((*,*),(*,*))))))));	41	77	221	348	6	128
((*,*),(*,(*,((*,*),((*,*),((*,(*,*)),(*,(*,*))))))));	41	77	220	354	5	64
((*,*),(*,(*,((*,*),((*,(*,*)),(*,(*,(*,(*,*)))))))));	44	78	220	372	4	16
((*,*),(*,(*,((*,*),((*,(*,*)),(*,((*,*),(*,*))))))));	41	77	218	375	5	64
((*,*),(*,(*,((*,*),((*,(*,*)),((*,*),(*,(*,*))))))));	40	76	215	381	5	32
((*,*),(*,(*,((*,*),((*,(*,(*,*))),(*,(*,(*,*))))))));	41	77	216	390	4	32
((*,*),(*,(*,((*,*),((*,(*,(*,*))),((*,*),(*,*)))))));	38	76	214	393	5	64
((*,*),(*,(*,((*,*),(((*,*),(*,*)),((*,*),(*,*)))))));	35	75	212	396	6	512
((*,*),(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,*))))))))));	49	81	227	387	3	8
((*,*),(*,(*,((*,(*,*)),(*,(*,(*,((*,*),(*,*)))))))));	46	80	225	390	4	32
((*,*),(*,(*,((*,(*,*)),(*,(*,((*,*),(*,(*,*)))))))));	45	79	222	396	4	16
((*,*),(*,(*,((*,(*,*)),(*,((*,*),(*,(*,(*,*)))))))));	44	78	218	405	4	16
((*,*),(*,(*,((*,(*,*)),(*,((*,*),((*,*),(*,*))))))));	41	77	216	408	5	64
((*,*),(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,*))))))));	41	77	215	414	4	32
((*,*),(*,(*,((*,(*,*)),((*,*),(*,(*,(*,(*,*)))))))));	43	77	213	417	4	16
((*,*),(*,(*,((*,(*,*)),((*,*),(*,((*,*),(*,*))))))));	40	76	211	420	5	64
((*,*),(*,(*,((*,(*,*)),((*,*),((*,*),(*,(*,*))))))));	39	75	208	426	5	32
((*,*),(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,*))))))));	39	75	206	441	4	16
((*,*),(*,(*,((*,(*,*)),((*,(*,*)),((*,*),(*,*)))))));	36	74	204	444	5	64
((*,*),(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,*)))))))));	44	78	212	468	3	8
((*,*),(*,(*,((*,(*,(*,*))),(*,(*,((*,*),(*,*))))))));	41	77	210	471	4	32
((*,*),(*,(*,((*,(*,(*,*))),(*,((*,*),(*,(*,*))))))));	40	76	207	477	4	16
((*,*),(*,(*,((*,(*,(*,*))),((*,*),(*,(*,(*,*))))))));	39	75	203	486	4	16
((*,*),(*,(*,((*,(*,(*,*))),((*,*),((*,*),(*,*)))))));	36	74	201	489	5	64
((*,*),(*,(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,*)))))));	36	74	200	495	4	32
((*,*),(*,(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,*))))))));	41	77	207	498	3	16
((*,*),(*,(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,*)))))));	38	76	205	501	4	32
((*,*),(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,*)))))));	37	75	202	507	4	16
((*,*),(*,(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,*))))));	41	77	210	471	4	32
((*,*),(*,(*,((*,(*,((*,*),(*,*)))),((*,*),(*,*))))));	38	76	208	474	5	128
((*,*),(*,(*,((*,((*,*),(*,*))),(*,((*,*),(*,*)))))));	35	75	203	504	5	256
((*,*),(*,(*,((*,((*,*),(*,*))),((*,*),(*,(*,*)))))));	34	74	200	510	5	64
((*,*),(*,(*,((*,((*,*),(*,(*,*)))),((*,*),(*,*))))));	37	75	205	480	5	64
((*,*),(*,(*,(((*,*),(*,*)),((*,*),(*,(*,(*,*))))))));	36	74	201	489	5	64
((*,*),(*,(*,(((*,*),(*,*)),((*,*),((*,*),(*,*)))))));	33	73	199	492	6	256
((*,*),(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,*)))))));	33	73	198	498	5	128
((*,*),(*,(*,(((*,*),(*,(*,*))),((*,*),(*,(*,*)))))));	33	73	197	516	5	64
((*,*),(*,((*,*),(*,(*,(*,(*,(*,(*,(*,(*,*)))))))))));	55	85	243	306	3	8
((*,*),(*,((*,*),(*,(*,(*,(*,(*,((*,*),(*,*))))))))));	52	84	241	309	4	32
((*,*),(*,((*,*),(*,(*,(*,(*,((*,*),(*,(*,*))))))))));	51	83	238	315	4	16
((*,*),(*,((*,*),(*,(*,(*,((*,*),(*,(*,(*,*))))))))));	50	82	234	324	4	16
((*,*),(*,((*,*),(*,(*,(*,((*,*),((*,*),(*,*)))))))));	47	81	232	327	5	64
((*,*),(*,((*,*),(*,(*,(*,((*,(*,*)),(*,(*,*)))))))));	47	81	231	333	4	32
((*,*),(*,((*,*),(*,(*,((*,*),(*,(*,(*,(*,*))))))))));	49	81	229	336	4	16
((*,*),(*,((*,*),(*,(*,((*,*),(*,((*,*),(*,*)))))))));	46	80	227	339	5	64
((*,*),(*,((*,*),(*,(*,((*,*),((*,*),(*,(*,*)))))))));	45	79	224	345	5	32
((*,*),(*,((*,*),(*,(*,((*,(*,*)),(*,(*,(*,*)))))))));	45	79	222	360	4	16
((*,*),(*,((*,*),(*,(*,((*,(*,*)),((*,*),(*,*))))))));	42	78	220	363	5	64
((*,*),(*,((*,*),(*,((*,*),(*,(*,(*,(*,(*,*))))))))));	48	80	223	351	4	16
((*,*),(*,((*,*),(*,((*,*),(*,(*,((*,*),(*,*)))))))));	45	79	221	354	5	64
((*,*),(*,((*,*),(*,((*,*),(*,((*,*),(*,(*,*)))))))));	44	78	218	360	5	32
((*,*),(*,((*,*),(*,((*,*),((*,*),(*,(*,(*,*)))))))));	43	77	214	369	5	32
((*,*),(*,((*,*),(*,((*,*),((*,*),((*,*),(*,*))))))));	40	76	212	372	6	128
((*,*),(*,((*,*),(*,((*,*),((*,(*,*)),(*,(*,*))))))));	40	76	211	378	5	64
((*,*),(*,((*,*),(*,((*,(*,*)),(*,(*,(*,(*,*)))))))));	43	77	211	396	4	16
((*,*),(*,((*,*),(*,((*,(*,*)),(*,((*,*),(*,*))))))));	40	76	209	399	5	64
((*,*),(*,((*,*),(*,((*,(*,*)),((*,*),(*,(*,*))))))));	39	75	206	405	5	32
((*,*),(*,((*,*),(*,((*,(*,(*,*))),(*,(*,(*,*))))))));	40	76	207	414	4	32
((*,*),(*,((*,*),(*,((*,(*,(*,*))),((*,*),(*,*)))))));	37	75	205	417	5	64
((*,*),(*,((*,*),(*,(((*,*),(*,*)),((*,*),(*,*)))))));	34	74	203	420	6	512
((*,*),(*,((*,*),((*,*),(*,(*,(*,(*,(*,(*,*))))))))));	47	79	216	369	4	16
((*,*),(*,((*,*),((*,*),(*,(*,(*,((*,*),(*,*)))))))));	44	78	214	372	5	64
((*,*),(*,((*,*),((*,*),(*,(*,((*,*),(*,(*,*)))))))));	43	77	211	378	5	32
((*,*),(*,((*,*),((*,*),(*,((*,*),(*,(*,(*,*)))))))));	42	76	207	387	5	32
((*,*),(*,((*,*),((*,*),(*,((*,*),((*,*),(*,*))))))));	39	75	205	390	6	128
((*,*),(*,((*,*),((*,*),(*,((*,(*,*)),(*,(*,*))))))));	39	75	204	396	5	64
((*,*),(*,((*,*),((*,*),((*,*),(*,(*,(*,(*,*)))))))));	41	75	202	399	5	32
((*,*),(*,((*,*),((*,*),((*,*),(*,((*,*),(*,*))))))));	38	74	200	402	6	128
((*,*),(*,((*,*),((*,*),((*,*),((*,*),(*,(*,*))))))));	37	73	197	408	6	64
((*,*),(*,((*,*),((*,*),((*,(*,*)),(*,(*,(*,*))))))));	37	73	195	423	5	32
((*,*),(*,((*,*),((*,*),((*,(*,*)),((*,*),(*,*)))))));	34	72	193	426	6	128
((*,*),(*,((*,*),((*,(*,*)),(*,(*,(*,(*,(*,*)))))))));	41	75	198	441	4	16
((*,*),(*,((*,*),((*,(*,*)),(*,(*,((*,*),(*,*))))))));	38	74	196	444	5	64
((*,*),(*,((*,*),((*,(*,*)),(*,((*,*),(*,(*,*))))))));	37	73	193	450	5	32
((*,*),(*,((*,*),((*,(*,*)),((*,*),(*,(*,(*,*))))))));	36	72	189	459	5	32
((*,*),(*,((*,*),((*,(*,*)),((*,*),((*,*),(*,*)))))));	33	71	187	462	6	128
((*,*),(*,((*,*),((*,(*,*)),((*,(*,*)),(*,(*,*)))))));	33	71	186	468	5	64
((*,*),(*,((*,*),((*,(*,(*,*))),(*,(*,(*,(*,*))))))));	37	73	189	486	4	16
((*,*),(*,((*,*),((*,(*,(*,*))),(*,((*,*),(*,*)))))));	34	72	187	489	5	64
((*,*),(*,((*,*),((*,(*,(*,*))),((*,*),(*,(*,*)))))));	33	71	184	495	5	32
((*,*),(*,((*,*),((*,(*,(*,(*,*)))),((*,*),(*,*))))));	34	72	187	489	5	64
((*,*),(*,((*,*),((*,((*,*),(*,*))),((*,*),(*,*))))));	31	71	185	492	6	256
((*,*),(*,((*,*),(((*,*),(*,*)),((*,*),(*,(*,*)))))));	30	70	182	498	6	128
((*,*),(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,*))))))))));	47	79	210	450	3	8
((*,*),(*,((*,(*,*)),(*,(*,(*,(*,((*,*),(*,*)))))))));	44	78	208	453	4	32
((*,*),(*,((*,(*,*)),(*,(*,(*,((*,*),(*,(*,*)))))))));	43	77	205	459	4	16
((*,*),(*,((*,(*,*)),(*,(*,((*,*),(*,(*,(*,*)))))))));	42	76	201	468	4	16
((*,*),(*,((*,(*,*)),(*,(*,((*,*),((*,*),(*,*))))))));	39	75	199	471	5	64
((*,*),(*,((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,*))))))));	39	75	198	477	4	32
((*,*),(*,((*,(*,*)),(*,((*,*),(*,(*,(*,(*,*)))))))));	41	75	196	480	4	16
((*,*),(*,((*,(*,*)),(*,((*,*),(*,((*,*),(*,*))))))));	38	74	194	483	5	64
((*,*),(*,((*,(*,*)),(*,((*,*),((*,*),(*,(*,*))))))));	37	73	191	489	5	32
((*,*),(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,*))))))));	37	73	189	504	4	16
((*,*),(*,((*,(*,*)),(*,((*,(*,*)),((*,*),(*,*)))))));	34	72	187	507	5	64
((*,*),(*,((*,(*,*)),((*,*),(*,(*,(*,(*,(*,*)))))))));	40	74	190	495	4	16
((*,*),(*,((*,(*,*)),((*,*),(*,(*,((*,*),(*,*))))))));	37	73	188	498	5	64
((*,*),(*,((*,(*,*)),((*,*),(*,((*,*),(*,(*,*))))))));	36	72	185	504	5	32
((*,*),(*,((*,(*,*)),((*,*),((*,*),(*,(*,(*,*))))))));	35	71	181	513	5	32
((*,*),(*,((*,(*,*)),((*,*),((*,*),((*,*),(*,*)))))));	32	70	179	516	6	128
((*,*),(*,((*,(*,*)),((*,*),((*,(*,*)),(*,(*,*)))))));	32	70	178	522	5	64
((*,*),(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,*))))))));	35	71	178	540	4	16
((*,*),(*,((*,(*,*)),((*,(*,*)),(*,((*,*),(*,*)))))));	32	70	176	543	5	64
((*,*),(*,((*,(*,*)),((*,(*,*)),((*,*),(*,(*,*)))))));	31	69	173	549	5	32
((*,*),(*,((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,*)))))));	32	70	174	558	4	32
((*,*),(*,((*,(*,*)),((*,(*,(*,*))),((*,*),(*,*))))));	29	69	172	561	5	64
((*,*),(*,((*,(*,*)),(((*,*),(*,*)),((*,*),(*,*))))));	26	68	170	564	6	512
((*,*),(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,*)))))))));	41	75	188	576	3	8
((*,*),(*,((*,(*,(*,*))),(*,(*,(*,((*,*),(*,*))))))));	38	74	186	579	4	32
((*,*),(*,((*,(*,(*,*))),(*,(*,((*,*),(*,(*,*))))))));	37	73	183	585	4	16
((*,*),(*,((*,(*,(*,*))),(*,((*,*),(*,(*,(*,*))))))));	36	72	179	594	4	16
((*,*),(*,((*,(*,(*,*))),(*,((*,*),((*,*),(*,*)))))));	33	71	177	597	5	64
((*,*),(*,((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,*)))))));	33	71	176	603	4	32
((*,*),(*,((*,(*,(*,*))),((*,*),(*,(*,(*,(*,*))))))));	35	71	174	606	4	16
((*,*),(*,((*,(*,(*,*))),((*,*),(*,((*,*),(*,*)))))));	32	70	172	609	5	64
((*,*),(*,((*,(*,(*,*))),((*,*),((*,*),(*,(*,*)))))));	31	69	169	615	5	32
((*,*),(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,*)))))));	31	69	167	630	4	16
((*,*),(*,((*,(*,(*,*))),((*,(*,*)),((*,*),(*,*))))));	28	68	165	633	5	64
((*,*),(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,*))))))));	37	73	177	648	3	8
((*,*),(*,((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,*)))))));	34	72	175	651	4	32
((*,*),(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,*)))))));	33	71	172	657	4	16
((*,*),(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,*)))))));	32	70	168	666	4	16
((*,*),(*,((*,(*,(*,(*,*)))),((*,*),((*,*),(*,*))))));	29	69	166	669	5	64
((*,*),(*,((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,*))))));	29	69	165	675	4	32
((*,*),(*,((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,*))))));	34	72	175	651	4	32
((*,*),(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,*))))));	33	71	172	657	4	16
((*,*),(*,((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,*)))));	38	74	186	579	4	32
((*,*),(*,((*,(*,(*,((*,*),(*,*))))),((*,*),(*,*)))));	35	73	184	582	5	128
((*,*),(*,((*,(*,((*,*),(*,*)))),(*,((*,*),(*,*))))));	31	71	173	654	5	128
((*,*),(*,((*,(*,((*,*),(*,*)))),((*,*),(*,(*,*))))));	30	70	170	660	5	64
((*,*),(*,((*,(*,((*,*),(*,(*,*))))),((*,*),(*,*)))));	34	72	181	588	5	64
((*,*),(*,((*,((*,*),(*,*))),(*,((*,*),(*,(*,*)))))));	30	70	170	660	5	64
((*,*),(*,((*,((*,*),(*,*))),((*,*),(*,(*,(*,*)))))));	29	69	166	669	5	64
((*,*),(*,((*,((*,*),(*,*))),((*,*),((*,*),(*,*))))));	26	68	164	672	6	256
((*,*),(*,((*,((*,*),(*,*))),((*,(*,*)),(*,(*,*))))));	26	68	163	678	5	128
((*,*),(*,((*,((*,*),(*,(*,*)))),((*,*),(*,(*,*))))));	29	69	167	666	5	32
((*,*),(*,((*,((*,*),(*,(*,(*,*))))),((*,*),(*,*)))));	33	71	177	597	5	64
((*,*),(*,((*,((*,*),((*,*),(*,*)))),((*,*),(*,*)))));	30	70	175	600	6	256
((*,*),(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,*)))));	30	70	174	606	5	128
((*,*),(*,(((*,*),(*,*)),((*,*),(*,(*,(*,(*,*))))))));	32	70	172	609	5	64
((*,*),(*,(((*,*),(*,*)),((*,*),(*,((*,*),(*,*)))))));	29	69	170	612	6	256
((*,*),(*,(((*,*),(*,*)),((*,*),((*,*),(*,(*,*)))))));	28	68	167	618	6	128
((*,*),(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,*)))))));	28	68	165	633	5	64
((*,*),(*,(((*,*),(*,*)),((*,(*,*)),((*,*),(*,*))))));	25	67	163	636	6	256
((*,*),(*,(((*,*),(*,(*,*))),((*,*),(*,(*,(*,*)))))));	28	68	163	675	5	32
((*,*),(*,(((*,*),(*,(*,*))),((*,*),((*,*),(*,*))))));	25	67	161	678	6	128
((*,*),(*,(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,*))))));	25	67	160	684	5	64
((*,*),((*,*),(*,(*,(*,(*,(*,(*,(*,(*,(*,*)))))))))));	54	84	233	333	3	8
((*,*),((*,*),(*,(*,(*,(*,(*,(*,((*,*),(*,*))))))))));	51	83	231	336	4	32
((*,*),((*,*),(*,(*,(*,(*,(*,((*,*),(*,(*,*))))))))));	50	82	228	342	4	16
((*,*),((*,*),(*,(*,(*,(*,((*,*),(*,(*,(*,*))))))))));	49	81	224	351	4	16
((*,*),((*,*),(*,(*,(*,(*,((*,*),((*,*),(*,*)))))))));	46	80	222	354	5	64
((*,*),((*,*),(*,(*,(*,(*,((*,(*,*)),(*,(*,*)))))))));	46	80	221	360	4	32
((*,*),((*,*),(*,(*,(*,((*,*),(*,(*,(*,(*,*))))))))));	48	80	219	363	4	16
((*,*),((*,*),(*,(*,(*,((*,*),(*,((*,*),(*,*)))))))));	45	79	217	366	5	64
((*,*),((*,*),(*,(*,(*,((*,*),((*,*),(*,(*,*)))))))));	44	78	214	372	5	32
((*,*),((*,*),(*,(*,(*,((*,(*,*)),(*,(*,(*,*)))))))));	44	78	212	387	4	16
((*,*),((*,*),(*,(*,(*,((*,(*,*)),((*,*),(*,*))))))));	41	77	210	390	5	64
((*,*),((*,*),(*,(*,((*,*),(*,(*,(*,(*,(*,*))))))))));	47	79	213	378	4	16
((*,*),((*,*),(*,(*,((*,*),(*,(*,((*,*),(*,*)))))))));	44	78	211	381	5	64
((*,*),((*,*),(*,(*,((*,*),(*,((*,*),(*,(*,*)))))))));	43	77	208	387	5	32
((*,*),((*,*),(*,(*,((*,*),((*,*),(*,(*,(*,*)))))))));	42	76	204	396	5	32
((*,*),((*,*),(*,(*,((*,*),((*,*),((*,*),(*,*))))))));	39	75	202	399	6	128
((*,*),((*,*),(*,(*,((*,*),((*,(*,*)),(*,(*,*))))))));	39	75	201	405	5	64
((*,*),((*,*),(*,(*,((*,(*,*)),(*,(*,(*,(*,*)))))))));	42	76	201	423	4	16
((*,*),((*,*),(*,(*,((*,(*,*)),(*,((*,*),(*,*))))))));	39	75	199	426	5	64
((*,*),((*,*),(*,(*,((*,(*,*)),((*,*),(*,(*,*))))))));	38	74	196	432	5	32
((*,*),((*,*),(*,(*,((*,(*,(*,*))),(*,(*,(*,*))))))));	39	75	197	441	4	32
((*,*),((*,*),(*,(*,((*,(*,(*,*))),((*,*),(*,*)))))));	36	74	195	444	5	64
((*,*),((*,*),(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))));	33	73	193	447	6	512
((*,*),((*,*),(*,((*,*),(*,(*,(*,(*,(*,(*,*))))))))));	46	78	206	396	4	16
((*,*),((*,*),(*,((*,*),(*,(*,(*,((*,*),(*,*)))))))));	43	77	204	399	5	64
((*,*),((*,*),(*,((*,*),(*,(*,((*,*),(*,(*,*)))))))));	42	76	201	405	5	32
((*,*),((*,*),(*,((*,*),(*,((*,*),(*,(*,(*,*)))))))));	41	75	197	414	5	32
((*,*),((*,*),(*,((*,*),(*,((*,*),((*,*),(*,*))))))));	38	74	195	417	6	128
((*,*),((*,*),(*,((*,*),(*,((*,(*,*)),(*,(*,*))))))));	38	74	194	423	5	64
((*,*),((*,*),(*,((*,*),((*,*),(*,(*,(*,(*,*)))))))));	40	74	192	426	5	32
((*,*),((*,*),(*,((*,*),((*,*),(*,((*,*),(*,*))))))));	37	73	190	429	6	128
((*,*),((*,*),(*,((*,*),((*,*),((*,*),(*,(*,*))))))));	36	72	187	435	6	64
((*,*),((*,*),(*,((*,*),((*,(*,*)),(*,(*,(*,*))))))));	36	72	185	450	5	32
((*,*),((*,*),(*,((*,*),((*,(*,*)),((*,*),(*,*)))))));	33	71	183	453	6	128
((*,*),((*,*),(*,((*,(*,*)),(*,(*,(*,(*,(*,*)))))))));	40	74	188	468	4	16
((*,*),((*,*),(*,((*,(*,*)),(*,(*,((*,*),(*,*))))))));	37	73	186	471	5	64
((*,*),((*,*),(*,((*,(*,*)),(*,((*,*),(*,(*,*))))))));	36	72	183	477	5	32
((*,*),((*,*),(*,((*,(*,*)),((*,*),(*,(*,(*,*))))))));	35	71	179	486	5	32
((*,*),((*,*),(*,((*,(*,*)),((*,*),((*,*),(*,*)))))));	32	70	177	489	6	128
((*,*),((*,*),(*,((*,(*,*)),((*,(*,*)),(*,(*,*)))))));	32	70	176	495	5	64
((*,*),((*,*),(*,((*,(*,(*,*))),(*,(*,(*,(*,*))))))));	36	72	179	513	4	16
((*,*),((*,*),(*,((*,(*,(*,*))),(*,((*,*),(*,*)))))));	33	71	177	516	5	64
((*,*),((*,*),(*,((*,(*,(*,*))),((*,*),(*,(*,*)))))));	32	70	174	522	5	32
((*,*),((*,*),(*,((*,(*,(*,(*,*)))),((*,*),(*,*))))));	33	71	177	516	5	64
((*,*),((*,*),(*,((*,((*,*),(*,*))),((*,*),(*,*))))));	30	70	175	519	6	256
((*,*),((*,*),(*,(((*,*),(*,*)),((*,*),(*,(*,*)))))));	29	69	172	525	6	128
((*,*),((*,*),((*,*),(*,(*,(*,(*,(*,(*,(*,*))))))))));	45	77	198	417	4	16
((*,*),((*,*),((*,*),(*,(*,(*,(*,((*,*),(*,*)))))))));	42	76	196	420	5	64
((*,*),((*,*),((*,*),(*,(*,(*,((*,*),(*,(*,*)))))))));	41	75	193	426	5	32
((*,*),((*,*),((*,*),(*,(*,((*,*),(*,(*,(*,*)))))))));	40	74	189	435	5	32
((*,*),((*,*),((*,*),(*,(*,((*,*),((*,*),(*,*))))))));	37	73	187	438	6	128
((*,*),((*,*),((*,*),(*,(*,((*,(*,*)),(*,(*,*))))))));	37	73	186	444	5	64
((*,*),((*,*),((*,*),(*,((*,*),(*,(*,(*,(*,*)))))))));	39	73	184	447	5	32
((*,*),((*,*),((*,*),(*,((*,*),(*,((*,*),(*,*))))))));	36	72	182	450	6	128
((*,*),((*,*),((*,*),(*,((*,*),((*,*),(*,(*,*))))))));	35	71	179	456	6	64
((*,*),((*,*),((*,*),(*,((*,(*,*)),(*,(*,(*,*))))))));	35	71	177	471	5	32
((*,*),((*,*),((*,*),(*,((*,(*,*)),((*,*),(*,*)))))));	32	70	175	474	6	128
((*,*),((*,*),((*,*),((*,*),(*,(*,(*,(*,(*,*)))))))));	38	72	178	462	5	32
((*,*),((*,*),((*,*),((*,*),(*,(*,((*,*),(*,*))))))));	35	71	176	465	6	128
((*,*),((*,*),((*,*),((*,*),(*,((*,*),(*,(*,*))))))));	34	70	173	471	6	64
((*,*),((*,*),((*,*),((*,*),((*,*),(*,(*,(*,*))))))));	33	69	169	480	6	64
((*,*),((*,*),((*,*),((*,*),((*,*),((*,*),(*,*)))))));	30	68	167	483	7	256
((*,*),((*,*),((*,*),((*,*),((*,(*,*)),(*,(*,*)))))));	30	68	166	489	6	128
((*,*),((*,*),((*,*),((*,(*,*)),(*,(*,(*,(*,*))))))));	33	69	166	507	5	32
((*,*),((*,*),((*,*),((*,(*,*)),(*,((*,*),(*,*)))))));	30	68	164	510	6	128
((*,*),((*,*),((*,*),((*,(*,*)),((*,*),(*,(*,*)))))));	29	67	161	516	6	64
((*,*),((*,*),((*,*),((*,(*,(*,*))),(*,(*,(*,*)))))));	30	68	162	525	5	64
