newick	colless	sackin	cophenetic	qi	cherries	automorphisms
(*,(*,((*,((*,*),((*,*),(*,*)))),((*,*),((*,*),(*,(*,(*,*))))))));	46	98	325	1848	6	128
(*,(*,((*,((*,*),((*,*),(*,*)))),((*,*),((*,*),((*,*),(*,*)))))));	43	97	323	1851	7	512
(*,(*,((*,((*,*),((*,*),(*,*)))),((*,*),((*,(*,*)),(*,(*,*)))))));	43	97	322	1857	6	256
(*,(*,((*,((*,*),((*,*),(*,*)))),((*,(*,*)),(*,(*,(*,(*,*))))))));	46	98	322	1875	5	64
(*,(*,((*,((*,*),((*,*),(*,*)))),((*,(*,*)),(*,((*,*),(*,*)))))));	43	97	320	1878	6	256
(*,(*,((*,((*,*),((*,*),(*,*)))),((*,(*,*)),((*,*),(*,(*,*)))))));	42	96	317	1884	6	128
(*,(*,((*,((*,*),((*,*),(*,*)))),((*,(*,(*,*))),(*,(*,(*,*)))))));	43	97	318	1893	5	128
(*,(*,((*,((*,*),((*,*),(*,*)))),((*,(*,(*,*))),((*,*),(*,*))))));	40	96	316	1896	6	256
(*,(*,((*,((*,*),((*,*),(*,*)))),(((*,*),(*,*)),((*,*),(*,*))))));	37	95	314	1899	7	2048
(*,(*,((*,((*,*),((*,*),(*,(*,*))))),(*,((*,(*,*)),(*,(*,*)))))));	48	100	334	1830	5	64
(*,(*,((*,((*,*),((*,*),(*,(*,*))))),((*,*),(*,(*,(*,(*,*))))))));	50	100	332	1833	5	32
(*,(*,((*,((*,*),((*,*),(*,(*,*))))),((*,*),(*,((*,*),(*,*)))))));	47	99	330	1836	6	128
(*,(*,((*,((*,*),((*,*),(*,(*,*))))),((*,*),((*,*),(*,(*,*)))))));	46	98	327	1842	6	64
(*,(*,((*,((*,*),((*,*),(*,(*,*))))),((*,(*,*)),(*,(*,(*,*)))))));	46	98	325	1857	5	32
(*,(*,((*,((*,*),((*,*),(*,(*,*))))),((*,(*,*)),((*,*),(*,*))))));	43	97	323	1860	6	128
(*,(*,((*,((*,*),((*,*),(*,(*,(*,*)))))),((*,*),(*,(*,(*,*)))))));	53	101	342	1701	5	32
(*,(*,((*,((*,*),((*,*),(*,(*,(*,*)))))),((*,*),((*,*),(*,*))))));	50	100	340	1704	6	128
(*,(*,((*,((*,*),((*,*),(*,(*,(*,*)))))),((*,(*,*)),(*,(*,*))))));	50	100	339	1710	5	64
(*,(*,((*,((*,*),((*,*),(*,(*,(*,(*,*))))))),((*,*),(*,(*,*))))));	58	104	364	1452	5	32
(*,(*,((*,((*,*),((*,*),(*,(*,(*,(*,(*,*)))))))),((*,*),(*,*)))));	65	109	398	1122	5	64
(*,(*,((*,((*,*),((*,*),(*,(*,((*,*),(*,*))))))),((*,*),(*,*)))));	62	108	396	1125	6	256
(*,(*,((*,((*,*),((*,*),(*,((*,*),(*,*)))))),((*,*),(*,(*,*))))));	55	103	362	1455	6	128
(*,(*,((*,((*,*),((*,*),(*,((*,*),(*,(*,*))))))),((*,*),(*,*)))));	61	107	393	1131	6	128
(*,(*,((*,((*,*),((*,*),((*,*),(*,*))))),((*,*),(*,(*,(*,*)))))));	50	100	340	1704	6	128
(*,(*,((*,((*,*),((*,*),((*,*),(*,*))))),((*,*),((*,*),(*,*))))));	47	99	338	1707	7	512
(*,(*,((*,((*,*),((*,*),((*,*),(*,*))))),((*,(*,*)),(*,(*,*))))));	47	99	337	1713	6	256
(*,(*,((*,((*,*),((*,*),((*,*),(*,(*,*)))))),((*,*),(*,(*,*))))));	54	102	359	1461	6	64
(*,(*,((*,((*,*),((*,*),((*,*),(*,(*,(*,*))))))),((*,*),(*,*)))));	60	106	389	1140	6	128
(*,(*,((*,((*,*),((*,*),((*,*),((*,*),(*,*)))))),((*,*),(*,*)))));	57	105	387	1143	7	512
(*,(*,((*,((*,*),((*,*),((*,(*,*)),(*,(*,*)))))),((*,*),(*,*)))));	57	105	386	1149	6	256
(*,(*,((*,((*,*),((*,(*,*)),(*,(*,*))))),((*,*),(*,(*,(*,*)))))));	50	100	339	1710	5	64
(*,(*,((*,((*,*),((*,(*,*)),(*,(*,*))))),((*,*),((*,*),(*,*))))));	47	99	337	1713	6	256
(*,(*,((*,((*,*),((*,(*,*)),(*,(*,*))))),((*,(*,*)),(*,(*,*))))));	47	99	336	1719	5	128
(*,(*,((*,((*,*),((*,(*,*)),(*,(*,(*,*)))))),((*,*),(*,(*,*))))));	54	102	357	1476	5	32
(*,(*,((*,((*,*),((*,(*,*)),(*,(*,(*,(*,*))))))),((*,*),(*,*)))));	60	106	386	1167	5	64
(*,(*,((*,((*,*),((*,(*,*)),(*,((*,*),(*,*)))))),((*,*),(*,*)))));	57	105	384	1170	6	256
(*,(*,((*,((*,*),((*,(*,*)),((*,*),(*,*))))),((*,*),(*,(*,*))))));	51	101	355	1479	6	128
(*,(*,((*,((*,*),((*,(*,*)),((*,*),(*,(*,*)))))),((*,*),(*,*)))));	56	104	381	1176	6	128
(*,(*,((*,((*,*),((*,(*,(*,*))),(*,(*,(*,*)))))),((*,*),(*,*)))));	57	105	382	1185	5	128
(*,(*,((*,((*,*),((*,(*,(*,*))),((*,*),(*,*))))),((*,*),(*,*)))));	54	104	380	1188	6	256
(*,(*,((*,((*,*),(((*,*),(*,*)),((*,*),(*,*))))),((*,*),(*,*)))));	51	103	378	1191	7	2048
(*,(*,((*,((*,(*,*)),(*,(*,*)))),(*,((*,(*,*)),(*,(*,(*,*))))))));	48	100	332	1845	4	32
(*,(*,((*,((*,(*,*)),(*,(*,*)))),(*,((*,(*,*)),((*,*),(*,*)))))));	45	99	330	1848	5	128
(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,(*,(*,(*,(*,*)))))))));	51	101	333	1836	4	32
(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,(*,((*,*),(*,*))))))));	48	100	331	1839	5	128
(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,((*,*),(*,(*,*))))))));	47	99	328	1845	5	64
(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),((*,*),(*,(*,(*,*))))))));	46	98	324	1854	5	64
(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),((*,*),((*,*),(*,*)))))));	43	97	322	1857	6	256
(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),((*,(*,*)),(*,(*,*)))))));	43	97	321	1863	5	128
(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,(*,*)),(*,(*,(*,(*,*))))))));	46	98	321	1881	4	32
(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,(*,*)),(*,((*,*),(*,*)))))));	43	97	319	1884	5	128
(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,(*,*)),((*,*),(*,(*,*)))))));	42	96	316	1890	5	64
(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,(*,(*,*))),(*,(*,(*,*)))))));	43	97	317	1899	4	64
(*,(*,((*,((*,(*,*)),(*,(*,*)))),((*,(*,(*,*))),((*,*),(*,*))))));	40	96	315	1902	5	128
(*,(*,((*,((*,(*,*)),(*,(*,*)))),(((*,*),(*,*)),((*,*),(*,*))))));	37	95	313	1905	6	1024
(*,(*,((*,((*,(*,*)),(*,(*,(*,*))))),((*,*),(*,(*,(*,(*,*))))))));	50	100	330	1848	4	16
(*,(*,((*,((*,(*,*)),(*,(*,(*,*))))),((*,*),(*,((*,*),(*,*)))))));	47	99	328	1851	5	64
(*,(*,((*,((*,(*,*)),(*,(*,(*,*))))),((*,*),((*,*),(*,(*,*)))))));	46	98	325	1857	5	32
(*,(*,((*,((*,(*,*)),(*,(*,(*,*))))),((*,(*,*)),(*,(*,(*,*)))))));	46	98	323	1872	4	16
(*,(*,((*,((*,(*,*)),(*,(*,(*,*))))),((*,(*,*)),((*,*),(*,*))))));	43	97	321	1875	5	64
(*,(*,((*,((*,(*,*)),(*,(*,(*,(*,*)))))),((*,*),(*,(*,(*,*)))))));	53	101	339	1728	4	16
(*,(*,((*,((*,(*,*)),(*,(*,(*,(*,*)))))),((*,*),((*,*),(*,*))))));	50	100	337	1731	5	64
(*,(*,((*,((*,(*,*)),(*,(*,(*,(*,*)))))),((*,(*,*)),(*,(*,*))))));	50	100	336	1737	4	32
(*,(*,((*,((*,(*,*)),(*,(*,(*,(*,(*,*))))))),((*,*),(*,(*,*))))));	58	104	360	1494	4	16
(*,(*,((*,((*,(*,*)),(*,(*,(*,(*,(*,(*,*)))))))),((*,*),(*,*)))));	65	109	393	1182	4	32
(*,(*,((*,((*,(*,*)),(*,(*,(*,((*,*),(*,*))))))),((*,*),(*,*)))));	62	108	391	1185	5	128
(*,(*,((*,((*,(*,*)),(*,(*,((*,*),(*,*)))))),((*,*),(*,(*,*))))));	55	103	358	1497	5	64
(*,(*,((*,((*,(*,*)),(*,(*,((*,*),(*,(*,*))))))),((*,*),(*,*)))));	61	107	388	1191	5	64
(*,(*,((*,((*,(*,*)),(*,((*,*),(*,*))))),((*,*),(*,(*,(*,*)))))));	50	100	337	1731	5	64
(*,(*,((*,((*,(*,*)),(*,((*,*),(*,*))))),((*,*),((*,*),(*,*))))));	47	99	335	1734	6	256
(*,(*,((*,((*,(*,*)),(*,((*,*),(*,*))))),((*,(*,*)),(*,(*,*))))));	47	99	334	1740	5	128
(*,(*,((*,((*,(*,*)),(*,((*,*),(*,(*,*)))))),((*,*),(*,(*,*))))));	54	102	355	1503	5	32
(*,(*,((*,((*,(*,*)),(*,((*,*),(*,(*,(*,*))))))),((*,*),(*,*)))));	60	106	384	1200	5	64
(*,(*,((*,((*,(*,*)),(*,((*,*),((*,*),(*,*)))))),((*,*),(*,*)))));	57	105	382	1203	6	256
(*,(*,((*,((*,(*,*)),(*,((*,(*,*)),(*,(*,*)))))),((*,*),(*,*)))));	57	105	381	1209	5	128
(*,(*,((*,((*,(*,*)),((*,*),(*,*)))),((*,*),(*,(*,(*,(*,*))))))));	47	99	328	1851	5	64
(*,(*,((*,((*,(*,*)),((*,*),(*,*)))),((*,*),(*,((*,*),(*,*)))))));	44	98	326	1854	6	256
(*,(*,((*,((*,(*,*)),((*,*),(*,*)))),((*,*),((*,*),(*,(*,*)))))));	43	97	323	1860	6	128
(*,(*,((*,((*,(*,*)),((*,*),(*,*)))),((*,(*,*)),(*,(*,(*,*)))))));	43	97	321	1875	5	64
(*,(*,((*,((*,(*,*)),((*,*),(*,*)))),((*,(*,*)),((*,*),(*,*))))));	40	96	319	1878	6	256
(*,(*,((*,((*,(*,*)),((*,*),(*,(*,*))))),((*,*),(*,(*,(*,*)))))));	49	99	334	1737	5	32
(*,(*,((*,((*,(*,*)),((*,*),(*,(*,*))))),((*,*),((*,*),(*,*))))));	46	98	332	1740	6	128
(*,(*,((*,((*,(*,*)),((*,*),(*,(*,*))))),((*,(*,*)),(*,(*,*))))));	46	98	331	1746	5	64
(*,(*,((*,((*,(*,*)),((*,*),(*,(*,(*,*)))))),((*,*),(*,(*,*))))));	53	101	351	1512	5	32
(*,(*,((*,((*,(*,*)),((*,*),(*,(*,(*,(*,*))))))),((*,*),(*,*)))));	59	105	379	1212	5	64
(*,(*,((*,((*,(*,*)),((*,*),(*,((*,*),(*,*)))))),((*,*),(*,*)))));	56	104	377	1215	6	256
(*,(*,((*,((*,(*,*)),((*,*),((*,*),(*,*))))),((*,*),(*,(*,*))))));	50	100	349	1515	6	128
(*,(*,((*,((*,(*,*)),((*,*),((*,*),(*,(*,*)))))),((*,*),(*,*)))));	55	103	374	1221	6	128
(*,(*,((*,((*,(*,*)),((*,(*,*)),(*,(*,*))))),((*,*),(*,(*,*))))));	50	100	348	1521	5	64
(*,(*,((*,((*,(*,*)),((*,(*,*)),(*,(*,(*,*)))))),((*,*),(*,*)))));	55	103	372	1236	5	64
(*,(*,((*,((*,(*,*)),((*,(*,*)),((*,*),(*,*))))),((*,*),(*,*)))));	52	102	370	1239	6	256
(*,(*,((*,((*,(*,(*,*))),(*,(*,(*,*))))),((*,*),(*,(*,(*,*)))))));	50	100	335	1746	4	32
(*,(*,((*,((*,(*,(*,*))),(*,(*,(*,*))))),((*,*),((*,*),(*,*))))));	47	99	333	1749	5	128
(*,(*,((*,((*,(*,(*,*))),(*,(*,(*,*))))),((*,(*,*)),(*,(*,*))))));	47	99	332	1755	4	64
(*,(*,((*,((*,(*,(*,*))),(*,(*,(*,(*,*)))))),((*,*),(*,(*,*))))));	54	102	351	1539	4	16
(*,(*,((*,((*,(*,(*,*))),(*,(*,(*,(*,(*,*))))))),((*,*),(*,*)))));	60	106	378	1263	4	32
(*,(*,((*,((*,(*,(*,*))),(*,(*,((*,*),(*,*)))))),((*,*),(*,*)))));	57	105	376	1266	5	128
(*,(*,((*,((*,(*,(*,*))),(*,((*,*),(*,*))))),((*,*),(*,(*,*))))));	51	101	349	1542	5	64
(*,(*,((*,((*,(*,(*,*))),(*,((*,*),(*,(*,*)))))),((*,*),(*,*)))));	56	104	373	1272	5	64
(*,(*,((*,((*,(*,(*,*))),((*,*),(*,*)))),((*,*),(*,(*,(*,*)))))));	47	99	333	1749	5	64
(*,(*,((*,((*,(*,(*,*))),((*,*),(*,*)))),((*,*),((*,*),(*,*))))));	44	98	331	1752	6	256
(*,(*,((*,((*,(*,(*,*))),((*,*),(*,*)))),((*,(*,*)),(*,(*,*))))));	44	98	330	1758	5	128
(*,(*,((*,((*,(*,(*,*))),((*,*),(*,(*,*))))),((*,*),(*,(*,*))))));	50	100	346	1548	5	32
(*,(*,((*,((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))),((*,*),(*,*)))));	55	103	369	1281	5	64
(*,(*,((*,((*,(*,(*,*))),((*,*),((*,*),(*,*))))),((*,*),(*,*)))));	52	102	367	1284	6	256
(*,(*,((*,((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))),((*,*),(*,*)))));	52	102	366	1290	5	128
(*,(*,((*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))),((*,*),(*,*)))));	57	105	373	1293	4	64
(*,(*,((*,((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))),((*,*),(*,*)))));	54	104	371	1296	5	128
(*,(*,((*,((*,(*,(*,(*,*)))),((*,*),(*,*)))),((*,*),(*,(*,*))))));	51	101	349	1542	5	64
(*,(*,((*,((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))),((*,*),(*,*)))));	53	103	368	1302	5	64
(*,(*,((*,((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))),((*,*),(*,*)))));	57	105	376	1266	5	128
(*,(*,((*,((*,(*,((*,*),(*,*)))),((*,*),(*,*)))),((*,*),(*,*)))));	54	104	374	1269	6	512
(*,(*,((*,((*,((*,*),(*,*))),(*,((*,*),(*,*))))),((*,*),(*,*)))));	51	103	369	1299	6	1024
(*,(*,((*,((*,((*,*),(*,*))),((*,*),(*,*)))),((*,*),(*,(*,*))))));	48	100	347	1545	6	256
(*,(*,((*,((*,((*,*),(*,*))),((*,*),(*,(*,*))))),((*,*),(*,*)))));	50	102	366	1305	6	256
(*,(*,((*,((*,((*,*),(*,(*,*)))),((*,*),(*,*)))),((*,*),(*,*)))));	53	103	371	1275	6	256
(*,(*,((*,(((*,*),(*,*)),((*,*),(*,*)))),((*,*),(*,(*,(*,*)))))));	44	98	331	1752	6	512
(*,(*,((*,(((*,*),(*,*)),((*,*),(*,*)))),((*,*),((*,*),(*,*))))));	41	97	329	1755	7	2048
(*,(*,((*,(((*,*),(*,*)),((*,*),(*,*)))),((*,(*,*)),(*,(*,*))))));	41	97	328	1761	6	1024
(*,(*,((*,(((*,*),(*,*)),((*,*),(*,(*,*))))),((*,*),(*,(*,*))))));	47	99	344	1551	6	128
(*,(*,((*,(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))),((*,*),(*,*)))));	52	102	367	1284	6	256
(*,(*,((*,(((*,*),(*,*)),((*,*),((*,*),(*,*))))),((*,*),(*,*)))));	49	101	365	1287	7	1024
(*,(*,((*,(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))),((*,*),(*,*)))));	49	101	364	1293	6	512
(*,(*,((*,(((*,*),(*,(*,*))),((*,*),(*,(*,*))))),((*,*),(*,*)))));	49	101	363	1311	6	256
(*,(*,(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))))));	71	113	409	1101	4	32
(*,(*,(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,((*,*),(*,*)))))))))));	68	112	407	1104	5	128
(*,(*,(((*,*),(*,*)),((*,*),(*,(*,(*,(*,((*,*),(*,(*,*)))))))))));	67	111	404	1110	5	64
(*,(*,(((*,*),(*,*)),((*,*),(*,(*,(*,((*,*),(*,(*,(*,*)))))))))));	66	110	400	1119	5	64
(*,(*,(((*,*),(*,*)),((*,*),(*,(*,(*,((*,*),((*,*),(*,*))))))))));	63	109	398	1122	6	256
(*,(*,(((*,*),(*,*)),((*,*),(*,(*,(*,((*,(*,*)),(*,(*,*))))))))));	63	109	397	1128	5	128
(*,(*,(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,(*,(*,(*,*)))))))))));	65	109	395	1131	5	64
(*,(*,(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,((*,*),(*,*))))))))));	62	108	393	1134	6	256
(*,(*,(((*,*),(*,*)),((*,*),(*,(*,((*,*),((*,*),(*,(*,*))))))))));	61	107	390	1140	6	128
(*,(*,(((*,*),(*,*)),((*,*),(*,(*,((*,(*,*)),(*,(*,(*,*))))))))));	61	107	388	1155	5	64
(*,(*,(((*,*),(*,*)),((*,*),(*,(*,((*,(*,*)),((*,*),(*,*)))))))));	58	106	386	1158	6	256
(*,(*,(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,(*,(*,(*,*)))))))))));	64	108	389	1146	5	64
(*,(*,(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,((*,*),(*,*))))))))));	61	107	387	1149	6	256
(*,(*,(((*,*),(*,*)),((*,*),(*,((*,*),(*,((*,*),(*,(*,*))))))))));	60	106	384	1155	6	128
(*,(*,(((*,*),(*,*)),((*,*),(*,((*,*),((*,*),(*,(*,(*,*))))))))));	59	105	380	1164	6	128
(*,(*,(((*,*),(*,*)),((*,*),(*,((*,*),((*,*),((*,*),(*,*)))))))));	56	104	378	1167	7	512
(*,(*,(((*,*),(*,*)),((*,*),(*,((*,*),((*,(*,*)),(*,(*,*)))))))));	56	104	377	1173	6	256
(*,(*,(((*,*),(*,*)),((*,*),(*,((*,(*,*)),(*,(*,(*,(*,*))))))))));	59	105	377	1191	5	64
(*,(*,(((*,*),(*,*)),((*,*),(*,((*,(*,*)),(*,((*,*),(*,*)))))))));	56	104	375	1194	6	256
(*,(*,(((*,*),(*,*)),((*,*),(*,((*,(*,*)),((*,*),(*,(*,*)))))))));	55	103	372	1200	6	128
(*,(*,(((*,*),(*,*)),((*,*),(*,((*,(*,(*,*))),(*,(*,(*,*)))))))));	56	104	373	1209	5	128
(*,(*,(((*,*),(*,*)),((*,*),(*,((*,(*,(*,*))),((*,*),(*,*))))))));	53	103	371	1212	6	256
(*,(*,(((*,*),(*,*)),((*,*),(*,(((*,*),(*,*)),((*,*),(*,*))))))));	50	102	369	1215	7	2048
(*,(*,(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,(*,(*,(*,*)))))))))));	63	107	382	1164	5	64
(*,(*,(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,((*,*),(*,*))))))))));	60	106	380	1167	6	256
(*,(*,(((*,*),(*,*)),((*,*),((*,*),(*,(*,((*,*),(*,(*,*))))))))));	59	105	377	1173	6	128
(*,(*,(((*,*),(*,*)),((*,*),((*,*),(*,((*,*),(*,(*,(*,*))))))))));	58	104	373	1182	6	128
(*,(*,(((*,*),(*,*)),((*,*),((*,*),(*,((*,*),((*,*),(*,*)))))))));	55	103	371	1185	7	512
(*,(*,(((*,*),(*,*)),((*,*),((*,*),(*,((*,(*,*)),(*,(*,*)))))))));	55	103	370	1191	6	256
(*,(*,(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,(*,(*,(*,*))))))))));	57	103	368	1194	6	128
(*,(*,(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,((*,*),(*,*)))))))));	54	102	366	1197	7	512
(*,(*,(((*,*),(*,*)),((*,*),((*,*),((*,*),((*,*),(*,(*,*)))))))));	53	101	363	1203	7	256
(*,(*,(((*,*),(*,*)),((*,*),((*,*),((*,(*,*)),(*,(*,(*,*)))))))));	53	101	361	1218	6	128
(*,(*,(((*,*),(*,*)),((*,*),((*,*),((*,(*,*)),((*,*),(*,*))))))));	50	100	359	1221	7	512
(*,(*,(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,(*,(*,(*,*))))))))));	57	103	364	1236	5	64
(*,(*,(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,((*,*),(*,*)))))))));	54	102	362	1239	6	256
(*,(*,(((*,*),(*,*)),((*,*),((*,(*,*)),(*,((*,*),(*,(*,*)))))))));	53	101	359	1245	6	128
(*,(*,(((*,*),(*,*)),((*,*),((*,(*,*)),((*,*),(*,(*,(*,*)))))))));	52	100	355	1254	6	128
(*,(*,(((*,*),(*,*)),((*,*),((*,(*,*)),((*,*),((*,*),(*,*))))))));	49	99	353	1257	7	512
(*,(*,(((*,*),(*,*)),((*,*),((*,(*,*)),((*,(*,*)),(*,(*,*))))))));	49	99	352	1263	6	256
(*,(*,(((*,*),(*,*)),((*,*),((*,(*,(*,*))),(*,(*,(*,(*,*)))))))));	53	101	355	1281	5	64
(*,(*,(((*,*),(*,*)),((*,*),((*,(*,(*,*))),(*,((*,*),(*,*))))))));	50	100	353	1284	6	256
(*,(*,(((*,*),(*,*)),((*,*),((*,(*,(*,*))),((*,*),(*,(*,*))))))));	49	99	350	1290	6	128
(*,(*,(((*,*),(*,*)),((*,*),((*,(*,(*,(*,*)))),((*,*),(*,*)))))));	50	100	353	1284	6	256
(*,(*,(((*,*),(*,*)),((*,*),((*,((*,*),(*,*))),((*,*),(*,*)))))));	47	99	351	1287	7	1024
(*,(*,(((*,*),(*,*)),((*,*),(((*,*),(*,*)),((*,*),(*,(*,*))))))));	46	98	348	1293	7	512
(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,*)))))))))));	63	107	376	1245	4	32
(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,((*,*),(*,*))))))))));	60	106	374	1248	5	128
(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,*))))))))));	59	105	371	1254	5	64
(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,*))))))))));	58	104	367	1263	5	64
(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,((*,*),((*,*),(*,*)))))))));	55	103	365	1266	6	256
(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,*)))))))));	55	103	364	1272	5	128
(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,(*,(*,(*,*))))))))));	57	103	362	1275	5	64
(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,((*,*),(*,*)))))))));	54	102	360	1278	6	256
(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,((*,*),((*,*),(*,(*,*)))))))));	53	101	357	1284	6	128
(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,*)))))))));	53	101	355	1299	5	64
(*,(*,(((*,*),(*,*)),((*,(*,*)),(*,((*,(*,*)),((*,*),(*,*))))))));	50	100	353	1302	6	256
(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,(*,(*,(*,*))))))))));	56	102	356	1290	5	64
(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,((*,*),(*,*)))))))));	53	101	354	1293	6	256
(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,*),(*,((*,*),(*,(*,*)))))))));	52	100	351	1299	6	128
(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,*),((*,*),(*,(*,(*,*)))))))));	51	99	347	1308	6	128
(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,*),((*,*),((*,*),(*,*))))))));	48	98	345	1311	7	512
(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,*),((*,(*,*)),(*,(*,*))))))));	48	98	344	1317	6	256
(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,*)))))))));	51	99	344	1335	5	64
(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,(*,*)),(*,((*,*),(*,*))))))));	48	98	342	1338	6	256
(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,(*,*)),((*,*),(*,(*,*))))))));	47	97	339	1344	6	128
(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,*))))))));	48	98	340	1353	5	128
(*,(*,(((*,*),(*,*)),((*,(*,*)),((*,(*,(*,*))),((*,*),(*,*)))))));	45	97	338	1356	6	256
(*,(*,(((*,*),(*,*)),((*,(*,*)),(((*,*),(*,*)),((*,*),(*,*)))))));	42	96	336	1359	7	2048
(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,*))))))))));	57	103	354	1371	4	32
(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,((*,*),(*,*)))))))));	54	102	352	1374	5	128
(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,((*,*),(*,(*,*)))))))));	53	101	349	1380	5	64
(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),(*,((*,*),(*,(*,(*,*)))))))));	52	100	345	1389	5	64
(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),(*,((*,*),((*,*),(*,*))))))));	49	99	343	1392	6	256
(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,*))))))));	49	99	342	1398	5	128
(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,(*,(*,(*,*)))))))));	51	99	340	1401	5	64
(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,((*,*),(*,*))))))));	48	98	338	1404	6	256
(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),((*,*),((*,*),(*,(*,*))))))));	47	97	335	1410	6	128
(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,*))))))));	47	97	333	1425	5	64
(*,(*,(((*,*),(*,*)),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,*)))))));	44	96	331	1428	6	256
(*,(*,(((*,*),(*,*)),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,*)))))))));	53	101	343	1443	4	32
(*,(*,(((*,*),(*,*)),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,*))))))));	50	100	341	1446	5	128
(*,(*,(((*,*),(*,*)),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,*))))))));	49	99	338	1452	5	64
(*,(*,(((*,*),(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,*))))))));	48	98	334	1461	5	64
(*,(*,(((*,*),(*,*)),((*,(*,(*,(*,*)))),((*,*),((*,*),(*,*)))))));	45	97	332	1464	6	256
(*,(*,(((*,*),(*,*)),((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,*)))))));	45	97	331	1470	5	128
(*,(*,(((*,*),(*,*)),((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,*)))))));	50	100	341	1446	5	128
(*,(*,(((*,*),(*,*)),((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,*)))))));	49	99	338	1452	5	64
