newick	colless	sackin	cophenetic	qi	cherries	automorphisms
((*,*),(*,((*,(*,(*,*))),(*,((*,*),(*,((*,*),(*,*))))))));	41	81	223	771	5	64
((*,*),(*,((*,(*,(*,*))),(*,((*,*),((*,*),(*,(*,*))))))));	40	80	220	777	5	32
((*,*),(*,((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,(*,*))))))));	40	80	218	792	4	16
((*,*),(*,((*,(*,(*,*))),(*,((*,(*,*)),((*,*),(*,*)))))));	37	79	216	795	5	64
((*,*),(*,((*,(*,(*,*))),((*,*),(*,(*,(*,(*,(*,*)))))))));	43	81	219	783	4	16
((*,*),(*,((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,*))))))));	40	80	217	786	5	64
((*,*),(*,((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,*))))))));	39	79	214	792	5	32
((*,*),(*,((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,*))))))));	38	78	210	801	5	32
((*,*),(*,((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,*)))))));	35	77	208	804	6	128
((*,*),(*,((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,*)))))));	35	77	207	810	5	64
((*,*),(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,*))))))));	38	78	207	828	4	16
((*,*),(*,((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,*)))))));	35	77	205	831	5	64
((*,*),(*,((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,*)))))));	34	76	202	837	5	32
((*,*),(*,((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,*)))))));	35	77	203	846	4	32
((*,*),(*,((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,*))))));	32	76	201	849	5	64
((*,*),(*,((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,*))))));	29	75	199	852	6	512
((*,*),(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,*)))))))));	45	83	221	864	3	8
((*,*),(*,((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,*))))))));	42	82	219	867	4	32
((*,*),(*,((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,*))))))));	41	81	216	873	4	16
((*,*),(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,*))))))));	40	80	212	882	4	16
((*,*),(*,((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,*)))))));	37	79	210	885	5	64
((*,*),(*,((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,*)))))));	37	79	209	891	4	32
((*,*),(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,*))))))));	39	79	207	894	4	16
((*,*),(*,((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,*)))))));	36	78	205	897	5	64
((*,*),(*,((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,*)))))));	35	77	202	903	5	32
((*,*),(*,((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,*)))))));	35	77	200	918	4	16
((*,*),(*,((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,*))))));	32	76	198	921	5	64
((*,*),(*,((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,(*,*))))))));	42	82	215	909	3	16
((*,*),(*,((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),(*,*)))))));	39	81	213	912	4	32
((*,*),(*,((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,(*,*)))))));	38	80	210	918	4	16
((*,*),(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,(*,*)))))));	37	79	206	927	4	16
((*,*),(*,((*,(*,(*,(*,(*,*))))),((*,*),((*,*),(*,*))))));	34	78	204	930	5	64
((*,*),(*,((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,*))))));	34	78	203	936	4	32
((*,*),(*,((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),(*,*))))));	42	82	219	867	4	32
((*,*),(*,((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,(*,*))))));	41	81	216	873	4	16
((*,*),(*,((*,(*,(*,(*,(*,(*,(*,*))))))),((*,*),(*,*)))));	47	85	237	741	4	32
((*,*),(*,((*,(*,(*,(*,((*,*),(*,*)))))),((*,*),(*,*)))));	44	84	235	744	5	128
((*,*),(*,((*,(*,(*,((*,*),(*,*))))),(*,((*,*),(*,*))))));	39	81	217	870	5	128
((*,*),(*,((*,(*,(*,((*,*),(*,*))))),((*,*),(*,(*,*))))));	38	80	214	876	5	64
((*,*),(*,((*,(*,(*,((*,*),(*,(*,*)))))),((*,*),(*,*)))));	43	83	232	750	5	64
((*,*),(*,((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,*)))))));	36	80	211	915	5	256
((*,*),(*,((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,*)))))));	35	79	208	921	5	64
((*,*),(*,((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,*)))))));	34	78	204	930	5	64
((*,*),(*,((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,*))))));	31	77	202	933	6	256
((*,*),(*,((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,*))))));	31	77	201	939	5	128
((*,*),(*,((*,(*,((*,*),(*,(*,*))))),(*,((*,*),(*,*))))));	38	80	214	876	5	64
((*,*),(*,((*,(*,((*,*),(*,(*,*))))),((*,*),(*,(*,*))))));	37	79	211	882	5	32
((*,*),(*,((*,(*,((*,*),(*,(*,(*,*)))))),((*,*),(*,*)))));	42	82	228	759	5	64
((*,*),(*,((*,(*,((*,*),((*,*),(*,*))))),((*,*),(*,*)))));	39	81	226	762	6	256
((*,*),(*,((*,(*,((*,(*,*)),(*,(*,*))))),((*,*),(*,*)))));	39	81	225	768	5	128
((*,*),(*,((*,((*,*),(*,*))),(*,((*,*),(*,(*,(*,*))))))));	37	79	210	885	5	64
((*,*),(*,((*,((*,*),(*,*))),(*,((*,*),((*,*),(*,*)))))));	34	78	208	888	6	256
((*,*),(*,((*,((*,*),(*,*))),(*,((*,(*,*)),(*,(*,*)))))));	34	78	207	894	5	128
((*,*),(*,((*,((*,*),(*,*))),((*,*),(*,(*,(*,(*,*))))))));	36	78	205	897	5	64
((*,*),(*,((*,((*,*),(*,*))),((*,*),(*,((*,*),(*,*)))))));	33	77	203	900	6	256
((*,*),(*,((*,((*,*),(*,*))),((*,*),((*,*),(*,(*,*)))))));	32	76	200	906	6	128
((*,*),(*,((*,((*,*),(*,*))),((*,(*,*)),(*,(*,(*,*)))))));	32	76	198	921	5	64
((*,*),(*,((*,((*,*),(*,*))),((*,(*,*)),((*,*),(*,*))))));	29	75	196	924	6	256
((*,*),(*,((*,((*,*),(*,(*,*)))),(*,((*,*),(*,(*,*)))))));	34	78	205	927	5	64
((*,*),(*,((*,((*,*),(*,(*,*)))),((*,*),(*,(*,(*,*)))))));	33	77	201	936	5	32
((*,*),(*,((*,((*,*),(*,(*,*)))),((*,*),((*,*),(*,*))))));	30	76	199	939	6	128
((*,*),(*,((*,((*,*),(*,(*,*)))),((*,(*,*)),(*,(*,*))))));	30	76	198	945	5	64
((*,*),(*,((*,((*,*),(*,(*,(*,*))))),((*,*),(*,(*,*))))));	36	78	207	891	5	32
((*,*),(*,((*,((*,*),(*,(*,(*,(*,*)))))),((*,*),(*,*)))));	41	81	223	771	5	64
((*,*),(*,((*,((*,*),(*,((*,*),(*,*))))),((*,*),(*,*)))));	38	80	221	774	6	256
((*,*),(*,((*,((*,*),((*,*),(*,*)))),((*,*),(*,(*,*))))));	33	77	205	894	6	128
((*,*),(*,((*,((*,*),((*,*),(*,(*,*))))),((*,*),(*,*)))));	37	79	218	780	6	128
((*,*),(*,((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,(*,*))))));	33	77	204	900	5	64
((*,*),(*,((*,((*,(*,*)),(*,(*,(*,*))))),((*,*),(*,*)))));	37	79	216	795	5	64
((*,*),(*,((*,((*,(*,*)),((*,*),(*,*)))),((*,*),(*,*)))));	34	78	214	798	6	256
((*,*),(*,(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,*)))))))));	40	80	217	786	5	64
((*,*),(*,(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,*))))))));	37	79	215	789	6	256
((*,*),(*,(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,*))))))));	36	78	212	795	6	128
((*,*),(*,(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,*))))))));	35	77	208	804	6	128
((*,*),(*,(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,*)))))));	32	76	206	807	7	512
((*,*),(*,(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,*)))))));	32	76	205	813	6	256
((*,*),(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,*))))))));	35	77	205	831	5	64
((*,*),(*,(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,*)))))));	32	76	203	834	6	256
((*,*),(*,(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,*)))))));	31	75	200	840	6	128
((*,*),(*,(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,*)))))));	32	76	201	849	5	128
((*,*),(*,(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,*))))));	29	75	199	852	6	256
((*,*),(*,(((*,*),(*,*)),(((*,*),(*,*)),((*,*),(*,*))))));	26	74	197	855	7	2048
((*,*),(*,(((*,*),(*,(*,*))),((*,*),(*,(*,(*,(*,*))))))));	35	77	202	903	5	32
((*,*),(*,(((*,*),(*,(*,*))),((*,*),(*,((*,*),(*,*)))))));	32	76	200	906	6	128
((*,*),(*,(((*,*),(*,(*,*))),((*,*),((*,*),(*,(*,*)))))));	31	75	197	912	6	64
((*,*),(*,(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,(*,*)))))));	31	75	195	927	5	32
((*,*),(*,(((*,*),(*,(*,*))),((*,(*,*)),((*,*),(*,*))))));	28	74	193	930	6	128
((*,*),(*,(((*,*),(*,(*,(*,*)))),((*,*),(*,(*,(*,*)))))));	32	76	197	945	5	64
((*,*),(*,(((*,*),(*,(*,(*,*)))),((*,*),((*,*),(*,*))))));	29	75	195	948	6	128
((*,*),(*,(((*,*),(*,(*,(*,*)))),((*,(*,*)),(*,(*,*))))));	29	75	194	954	5	64
((*,*),(*,(((*,*),((*,*),(*,*))),((*,*),((*,*),(*,*))))));	26	74	193	951	7	1024
((*,*),(*,(((*,*),((*,*),(*,*))),((*,(*,*)),(*,(*,*))))));	26	74	192	957	6	256
((*,*),(*,(((*,(*,*)),(*,(*,*))),((*,(*,*)),(*,(*,*))))));	26	74	191	963	5	256
((*,*),((*,*),(*,(*,(*,(*,(*,(*,(*,(*,(*,(*,*))))))))))));	65	97	300	399	3	8
((*,*),((*,*),(*,(*,(*,(*,(*,(*,(*,((*,*),(*,*)))))))))));	62	96	298	402	4	32
((*,*),((*,*),(*,(*,(*,(*,(*,(*,((*,*),(*,(*,*)))))))))));	61	95	295	408	4	16
((*,*),((*,*),(*,(*,(*,(*,(*,((*,*),(*,(*,(*,*)))))))))));	60	94	291	417	4	16
((*,*),((*,*),(*,(*,(*,(*,(*,((*,*),((*,*),(*,*))))))))));	57	93	289	420	5	64
((*,*),((*,*),(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,*))))))))));	57	93	288	426	4	32
((*,*),((*,*),(*,(*,(*,(*,((*,*),(*,(*,(*,(*,*)))))))))));	59	93	286	429	4	16
((*,*),((*,*),(*,(*,(*,(*,((*,*),(*,((*,*),(*,*))))))))));	56	92	284	432	5	64
((*,*),((*,*),(*,(*,(*,(*,((*,*),((*,*),(*,(*,*))))))))));	55	91	281	438	5	32
((*,*),((*,*),(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,*))))))))));	55	91	279	453	4	16
((*,*),((*,*),(*,(*,(*,(*,((*,(*,*)),((*,*),(*,*)))))))));	52	90	277	456	5	64
((*,*),((*,*),(*,(*,(*,((*,*),(*,(*,(*,(*,(*,*)))))))))));	58	92	280	444	4	16
((*,*),((*,*),(*,(*,(*,((*,*),(*,(*,((*,*),(*,*))))))))));	55	91	278	447	5	64
((*,*),((*,*),(*,(*,(*,((*,*),(*,((*,*),(*,(*,*))))))))));	54	90	275	453	5	32
((*,*),((*,*),(*,(*,(*,((*,*),((*,*),(*,(*,(*,*))))))))));	53	89	271	462	5	32
((*,*),((*,*),(*,(*,(*,((*,*),((*,*),((*,*),(*,*)))))))));	50	88	269	465	6	128
((*,*),((*,*),(*,(*,(*,((*,*),((*,(*,*)),(*,(*,*)))))))));	50	88	268	471	5	64
((*,*),((*,*),(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,*))))))))));	53	89	268	489	4	16
((*,*),((*,*),(*,(*,(*,((*,(*,*)),(*,((*,*),(*,*)))))))));	50	88	266	492	5	64
((*,*),((*,*),(*,(*,(*,((*,(*,*)),((*,*),(*,(*,*)))))))));	49	87	263	498	5	32
((*,*),((*,*),(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,*)))))))));	50	88	264	507	4	32
((*,*),((*,*),(*,(*,(*,((*,(*,(*,*))),((*,*),(*,*))))))));	47	87	262	510	5	64
((*,*),((*,*),(*,(*,(*,(((*,*),(*,*)),((*,*),(*,*))))))));	44	86	260	513	6	512
((*,*),((*,*),(*,(*,((*,*),(*,(*,(*,(*,(*,(*,*)))))))))));	57	91	273	462	4	16
((*,*),((*,*),(*,(*,((*,*),(*,(*,(*,((*,*),(*,*))))))))));	54	90	271	465	5	64
((*,*),((*,*),(*,(*,((*,*),(*,(*,((*,*),(*,(*,*))))))))));	53	89	268	471	5	32
((*,*),((*,*),(*,(*,((*,*),(*,((*,*),(*,(*,(*,*))))))))));	52	88	264	480	5	32
((*,*),((*,*),(*,(*,((*,*),(*,((*,*),((*,*),(*,*)))))))));	49	87	262	483	6	128
((*,*),((*,*),(*,(*,((*,*),(*,((*,(*,*)),(*,(*,*)))))))));	49	87	261	489	5	64
((*,*),((*,*),(*,(*,((*,*),((*,*),(*,(*,(*,(*,*))))))))));	51	87	259	492	5	32
((*,*),((*,*),(*,(*,((*,*),((*,*),(*,((*,*),(*,*)))))))));	48	86	257	495	6	128
((*,*),((*,*),(*,(*,((*,*),((*,*),((*,*),(*,(*,*)))))))));	47	85	254	501	6	64
((*,*),((*,*),(*,(*,((*,*),((*,(*,*)),(*,(*,(*,*)))))))));	47	85	252	516	5	32
((*,*),((*,*),(*,(*,((*,*),((*,(*,*)),((*,*),(*,*))))))));	44	84	250	519	6	128
((*,*),((*,*),(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,*))))))))));	51	87	255	534	4	16
((*,*),((*,*),(*,(*,((*,(*,*)),(*,(*,((*,*),(*,*)))))))));	48	86	253	537	5	64
((*,*),((*,*),(*,(*,((*,(*,*)),(*,((*,*),(*,(*,*)))))))));	47	85	250	543	5	32
((*,*),((*,*),(*,(*,((*,(*,*)),((*,*),(*,(*,(*,*)))))))));	46	84	246	552	5	32
((*,*),((*,*),(*,(*,((*,(*,*)),((*,*),((*,*),(*,*))))))));	43	83	244	555	6	128
((*,*),((*,*),(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,*))))))));	43	83	243	561	5	64
((*,*),((*,*),(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,*)))))))));	47	85	246	579	4	16
((*,*),((*,*),(*,(*,((*,(*,(*,*))),(*,((*,*),(*,*))))))));	44	84	244	582	5	64
((*,*),((*,*),(*,(*,((*,(*,(*,*))),((*,*),(*,(*,*))))))));	43	83	241	588	5	32
((*,*),((*,*),(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,*)))))));	44	84	244	582	5	64
((*,*),((*,*),(*,(*,((*,((*,*),(*,*))),((*,*),(*,*)))))));	41	83	242	585	6	256
((*,*),((*,*),(*,(*,(((*,*),(*,*)),((*,*),(*,(*,*))))))));	40	82	239	591	6	128
((*,*),((*,*),(*,((*,*),(*,(*,(*,(*,(*,(*,(*,*)))))))))));	56	90	265	483	4	16
((*,*),((*,*),(*,((*,*),(*,(*,(*,(*,((*,*),(*,*))))))))));	53	89	263	486	5	64
((*,*),((*,*),(*,((*,*),(*,(*,(*,((*,*),(*,(*,*))))))))));	52	88	260	492	5	32
((*,*),((*,*),(*,((*,*),(*,(*,((*,*),(*,(*,(*,*))))))))));	51	87	256	501	5	32
((*,*),((*,*),(*,((*,*),(*,(*,((*,*),((*,*),(*,*)))))))));	48	86	254	504	6	128
((*,*),((*,*),(*,((*,*),(*,(*,((*,(*,*)),(*,(*,*)))))))));	48	86	253	510	5	64
((*,*),((*,*),(*,((*,*),(*,((*,*),(*,(*,(*,(*,*))))))))));	50	86	251	513	5	32
((*,*),((*,*),(*,((*,*),(*,((*,*),(*,((*,*),(*,*)))))))));	47	85	249	516	6	128
((*,*),((*,*),(*,((*,*),(*,((*,*),((*,*),(*,(*,*)))))))));	46	84	246	522	6	64
((*,*),((*,*),(*,((*,*),(*,((*,(*,*)),(*,(*,(*,*)))))))));	46	84	244	537	5	32
((*,*),((*,*),(*,((*,*),(*,((*,(*,*)),((*,*),(*,*))))))));	43	83	242	540	6	128
((*,*),((*,*),(*,((*,*),((*,*),(*,(*,(*,(*,(*,*))))))))));	49	85	245	528	5	32
((*,*),((*,*),(*,((*,*),((*,*),(*,(*,((*,*),(*,*)))))))));	46	84	243	531	6	128
((*,*),((*,*),(*,((*,*),((*,*),(*,((*,*),(*,(*,*)))))))));	45	83	240	537	6	64
((*,*),((*,*),(*,((*,*),((*,*),((*,*),(*,(*,(*,*)))))))));	44	82	236	546	6	64
((*,*),((*,*),(*,((*,*),((*,*),((*,*),((*,*),(*,*))))))));	41	81	234	549	7	256
((*,*),((*,*),(*,((*,*),((*,*),((*,(*,*)),(*,(*,*))))))));	41	81	233	555	6	128
((*,*),((*,*),(*,((*,*),((*,(*,*)),(*,(*,(*,(*,*)))))))));	44	82	233	573	5	32
((*,*),((*,*),(*,((*,*),((*,(*,*)),(*,((*,*),(*,*))))))));	41	81	231	576	6	128
((*,*),((*,*),(*,((*,*),((*,(*,*)),((*,*),(*,(*,*))))))));	40	80	228	582	6	64
((*,*),((*,*),(*,((*,*),((*,(*,(*,*))),(*,(*,(*,*))))))));	41	81	229	591	5	64
((*,*),((*,*),(*,((*,*),((*,(*,(*,*))),((*,*),(*,*)))))));	38	80	227	594	6	128
((*,*),((*,*),(*,((*,*),(((*,*),(*,*)),((*,*),(*,*)))))));	35	79	225	597	7	1024
((*,*),((*,*),(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,*))))))))));	49	85	240	588	4	16
((*,*),((*,*),(*,((*,(*,*)),(*,(*,(*,((*,*),(*,*)))))))));	46	84	238	591	5	64
((*,*),((*,*),(*,((*,(*,*)),(*,(*,((*,*),(*,(*,*)))))))));	45	83	235	597	5	32
((*,*),((*,*),(*,((*,(*,*)),(*,((*,*),(*,(*,(*,*)))))))));	44	82	231	606	5	32
((*,*),((*,*),(*,((*,(*,*)),(*,((*,*),((*,*),(*,*))))))));	41	81	229	609	6	128
((*,*),((*,*),(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,*))))))));	41	81	228	615	5	64
((*,*),((*,*),(*,((*,(*,*)),((*,*),(*,(*,(*,(*,*)))))))));	43	81	226	618	5	32
((*,*),((*,*),(*,((*,(*,*)),((*,*),(*,((*,*),(*,*))))))));	40	80	224	621	6	128
((*,*),((*,*),(*,((*,(*,*)),((*,*),((*,*),(*,(*,*))))))));	39	79	221	627	6	64
((*,*),((*,*),(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,*))))))));	39	79	219	642	5	32
((*,*),((*,*),(*,((*,(*,*)),((*,(*,*)),((*,*),(*,*)))))));	36	78	217	645	6	128
((*,*),((*,*),(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,*)))))))));	44	82	225	669	4	16
((*,*),((*,*),(*,((*,(*,(*,*))),(*,(*,((*,*),(*,*))))))));	41	81	223	672	5	64
((*,*),((*,*),(*,((*,(*,(*,*))),(*,((*,*),(*,(*,*))))))));	40	80	220	678	5	32
((*,*),((*,*),(*,((*,(*,(*,*))),((*,*),(*,(*,(*,*))))))));	39	79	216	687	5	32
((*,*),((*,*),(*,((*,(*,(*,*))),((*,*),((*,*),(*,*)))))));	36	78	214	690	6	128
((*,*),((*,*),(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,*)))))));	36	78	213	696	5	64
((*,*),((*,*),(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,*))))))));	41	81	220	699	4	32
((*,*),((*,*),(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,*)))))));	38	80	218	702	5	64
((*,*),((*,*),(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,*)))))));	37	79	215	708	5	32
((*,*),((*,*),(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,*))))));	41	81	223	672	5	64
((*,*),((*,*),(*,((*,(*,((*,*),(*,*)))),((*,*),(*,*))))));	38	80	221	675	6	256
((*,*),((*,*),(*,((*,((*,*),(*,*))),(*,((*,*),(*,*)))))));	35	79	216	705	6	512
((*,*),((*,*),(*,((*,((*,*),(*,*))),((*,*),(*,(*,*)))))));	34	78	213	711	6	128
((*,*),((*,*),(*,((*,((*,*),(*,(*,*)))),((*,*),(*,*))))));	37	79	218	681	6	128
((*,*),((*,*),(*,(((*,*),(*,*)),((*,*),(*,(*,(*,*))))))));	36	78	214	690	6	128
((*,*),((*,*),(*,(((*,*),(*,*)),((*,*),((*,*),(*,*)))))));	33	77	212	693	7	512
((*,*),((*,*),(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,*)))))));	33	77	211	699	6	256
((*,*),((*,*),(*,(((*,*),(*,(*,*))),((*,*),(*,(*,*)))))));	33	77	210	717	6	128
((*,*),((*,*),((*,*),(*,(*,(*,(*,(*,(*,(*,(*,*)))))))))));	55	89	256	507	4	16
((*,*),((*,*),((*,*),(*,(*,(*,(*,(*,((*,*),(*,*))))))))));	52	88	254	510	5	64
((*,*),((*,*),((*,*),(*,(*,(*,(*,((*,*),(*,(*,*))))))))));	51	87	251	516	5	32
((*,*),((*,*),((*,*),(*,(*,(*,((*,*),(*,(*,(*,*))))))))));	50	86	247	525	5	32
((*,*),((*,*),((*,*),(*,(*,(*,((*,*),((*,*),(*,*)))))))));	47	85	245	528	6	128
((*,*),((*,*),((*,*),(*,(*,(*,((*,(*,*)),(*,(*,*)))))))));	47	85	244	534	5	64
((*,*),((*,*),((*,*),(*,(*,((*,*),(*,(*,(*,(*,*))))))))));	49	85	242	537	5	32
((*,*),((*,*),((*,*),(*,(*,((*,*),(*,((*,*),(*,*)))))))));	46	84	240	540	6	128
((*,*),((*,*),((*,*),(*,(*,((*,*),((*,*),(*,(*,*)))))))));	45	83	237	546	6	64
((*,*),((*,*),((*,*),(*,(*,((*,(*,*)),(*,(*,(*,*)))))))));	45	83	235	561	5	32
((*,*),((*,*),((*,*),(*,(*,((*,(*,*)),((*,*),(*,*))))))));	42	82	233	564	6	128
((*,*),((*,*),((*,*),(*,((*,*),(*,(*,(*,(*,(*,*))))))))));	48	84	236	552	5	32
((*,*),((*,*),((*,*),(*,((*,*),(*,(*,((*,*),(*,*)))))))));	45	83	234	555	6	128
((*,*),((*,*),((*,*),(*,((*,*),(*,((*,*),(*,(*,*)))))))));	44	82	231	561	6	64
((*,*),((*,*),((*,*),(*,((*,*),((*,*),(*,(*,(*,*)))))))));	43	81	227	570	6	64
((*,*),((*,*),((*,*),(*,((*,*),((*,*),((*,*),(*,*))))))));	40	80	225	573	7	256
((*,*),((*,*),((*,*),(*,((*,*),((*,(*,*)),(*,(*,*))))))));	40	80	224	579	6	128
((*,*),((*,*),((*,*),(*,((*,(*,*)),(*,(*,(*,(*,*)))))))));	43	81	224	597	5	32
((*,*),((*,*),((*,*),(*,((*,(*,*)),(*,((*,*),(*,*))))))));	40	80	222	600	6	128
((*,*),((*,*),((*,*),(*,((*,(*,*)),((*,*),(*,(*,*))))))));	39	79	219	606	6	64
((*,*),((*,*),((*,*),(*,((*,(*,(*,*))),(*,(*,(*,*))))))));	40	80	220	615	5	64
((*,*),((*,*),((*,*),(*,((*,(*,(*,*))),((*,*),(*,*)))))));	37	79	218	618	6	128
((*,*),((*,*),((*,*),(*,(((*,*),(*,*)),((*,*),(*,*)))))));	34	78	216	621	7	1024
((*,*),((*,*),((*,*),((*,*),(*,(*,(*,(*,(*,(*,*))))))))));	47	83	229	570	5	32
((*,*),((*,*),((*,*),((*,*),(*,(*,(*,((*,*),(*,*)))))))));	44	82	227	573	6	128
((*,*),((*,*),((*,*),((*,*),(*,(*,((*,*),(*,(*,*)))))))));	43	81	224	579	6	64
((*,*),((*,*),((*,*),((*,*),(*,((*,*),(*,(*,(*,*)))))))));	42	80	220	588	6	64
((*,*),((*,*),((*,*),((*,*),(*,((*,*),((*,*),(*,*))))))));	39	79	218	591	7	256
((*,*),((*,*),((*,*),((*,*),(*,((*,(*,*)),(*,(*,*))))))));	39	79	217	597	6	128
((*,*),((*,*),((*,*),((*,*),((*,*),(*,(*,(*,(*,*)))))))));	41	79	215	600	6	64
((*,*),((*,*),((*,*),((*,*),((*,*),(*,((*,*),(*,*))))))));	38	78	213	603	7	256
((*,*),((*,*),((*,*),((*,*),((*,*),((*,*),(*,(*,*))))))));	37	77	210	609	7	128
((*,*),((*,*),((*,*),((*,*),((*,(*,*)),(*,(*,(*,*))))))));	37	77	208	624	6	64
((*,*),((*,*),((*,*),((*,*),((*,(*,*)),((*,*),(*,*)))))));	34	76	206	627	7	256
((*,*),((*,*),((*,*),((*,(*,*)),(*,(*,(*,(*,(*,*)))))))));	41	79	211	642	5	32
((*,*),((*,*),((*,*),((*,(*,*)),(*,(*,((*,*),(*,*))))))));	38	78	209	645	6	128
((*,*),((*,*),((*,*),((*,(*,*)),(*,((*,*),(*,(*,*))))))));	37	77	206	651	6	64
((*,*),((*,*),((*,*),((*,(*,*)),((*,*),(*,(*,(*,*))))))));	36	76	202	660	6	64
((*,*),((*,*),((*,*),((*,(*,*)),((*,*),((*,*),(*,*)))))));	33	75	200	663	7	256
((*,*),((*,*),((*,*),((*,(*,*)),((*,(*,*)),(*,(*,*)))))));	33	75	199	669	6	128
((*,*),((*,*),((*,*),((*,(*,(*,*))),(*,(*,(*,(*,*))))))));	37	77	202	687	5	32
((*,*),((*,*),((*,*),((*,(*,(*,*))),(*,((*,*),(*,*)))))));	34	76	200	690	6	128
((*,*),((*,*),((*,*),((*,(*,(*,*))),((*,*),(*,(*,*)))))));	33	75	197	696	6	64
((*,*),((*,*),((*,*),((*,(*,(*,(*,*)))),((*,*),(*,*))))));	34	76	200	690	6	128
((*,*),((*,*),((*,*),((*,((*,*),(*,*))),((*,*),(*,*))))));	31	75	198	693	7	512
((*,*),((*,*),((*,*),(((*,*),(*,*)),((*,*),(*,(*,*)))))));	30	74	195	699	7	256
((*,*),((*,*),((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,*))))))))));	47	83	223	651	4	16
((*,*),((*,*),((*,(*,*)),(*,(*,(*,(*,((*,*),(*,*)))))))));	44	82	221	654	5	64
((*,*),((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,*)))))))));	43	81	218	660	5	32
((*,*),((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,(*,*)))))))));	42	80	214	669	5	32
((*,*),((*,*),((*,(*,*)),(*,(*,((*,*),((*,*),(*,*))))))));	39	79	212	672	6	128
((*,*),((*,*),((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,*))))))));	39	79	211	678	5	64
